node_names,node_coords
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;285;368;430;492;597;717;808;858,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(9,-8);(9,-9);(9,-10);(9,-11);(8,-11);(7,-11)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;285;368;430;492;597;717;808;859,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(9,-8);(9,-9);(9,-10);(9,-11);(8,-11);(8,-12)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;285;368;430;492;597;717;809,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(9,-8);(9,-9);(9,-10);(9,-11);(10,-11)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;285;368;430;492;597;717;810,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(9,-8);(9,-9);(9,-10);(9,-11);(9,-12)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;285;368;431,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(8,-7)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;285;368;432,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(8,-8);(8,-9)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;285;369,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(7,-7)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;285;370,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(7,-8);(7,-9)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;286,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(6,-7)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;253;287,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(6,-8);(6,-9)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;184;254,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(5,-8);(5,-7)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;164;185;267,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(4,-8);(4,-7);(4,-6)"
root;1;5;11;26;34;45;61;73;84;90;100;110;129;165,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-8);(3,-7)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;157,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(4,-10)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;158;235;305,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(3,-11);(4,-11);(5,-11)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;158;235;306;381;419;477,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(3,-11);(4,-11);(4,-12);(5,-12);(6,-12);(7,-12)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;158;235;306;381;419;478,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(3,-11);(4,-11);(4,-12);(5,-12);(6,-12);(6,-11)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;158;235;306;381;419;479;580;679,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(3,-11);(4,-11);(4,-12);(5,-12);(6,-12);(6,-13);(7,-13);(8,-13)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;158;235;306;381;419;479;580;680;753;839,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(3,-11);(4,-11);(4,-12);(5,-12);(6,-12);(6,-13);(7,-13);(7,-14);(8,-14);(9,-14)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;158;235;306;381;419;479;580;680;753;840,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(3,-11);(4,-11);(4,-12);(5,-12);(6,-12);(6,-13);(7,-13);(7,-14);(8,-14);(8,-15)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;158;235;306;381;419;479;580;680;754,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(3,-11);(4,-11);(4,-12);(5,-12);(6,-12);(6,-13);(7,-13);(7,-14);(7,-15)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;158;235;306;381;419;479;581,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(3,-11);(4,-11);(4,-12);(5,-12);(6,-12);(6,-13);(6,-14)"
root;1;5;11;26;34;45;61;73;84;90;100;110;130;158;235;306;381;420,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(3,-9);(3,-10);(3,-11);(4,-11);(4,-12);(5,-12);(5,-13)"
root;1;5;11;26;34;45;61;73;84;90;100;111,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(2,-9);(2,-10)"
root;1;5;11;26;34;45;61;73;84;90;101;118,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(0,-10)"
root;1;5;11;26;34;45;61;73;84;90;101;119;125;261;300,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(0,-11);(-1,-11);(-1,-10)"
root;1;5;11;26;34;45;61;73;84;90;101;119;125;261;301;346;377,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(0,-11);(-1,-11);(-1,-12);(-1,-13);(-1,-14)"
root;1;5;11;26;34;45;61;73;84;90;101;119;126,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(2,-11)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;149,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(0,-12)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;150;188,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(2,-12);(3,-12)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;167,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(0,-13)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;200;349,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(3,-13);(4,-13)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;220,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(3,-14)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;357;406,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(5,-15);(6,-15)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;357;407,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(5,-15);(5,-14)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;357;408;456;607;779;874,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(5,-15);(5,-16);(6,-16);(7,-16);(8,-16);(9,-16)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;357;408;457;557;615;784;889,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(5,-15);(5,-16);(5,-17);(6,-17);(7,-17);(8,-17);(9,-17)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;357;408;457;557;616;713;862,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(5,-15);(5,-16);(5,-17);(6,-17);(6,-18);(7,-18);(8,-18)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;357;408;457;557;616;714;830;881,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(5,-15);(5,-16);(5,-17);(6,-17);(6,-18);(6,-19);(7,-19);(8,-19)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;357;408;457;557;616;714;830;882,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(5,-15);(5,-16);(5,-17);(6,-17);(6,-18);(6,-19);(7,-19);(7,-20)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;357;408;457;557;616;714;831,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(5,-15);(5,-16);(5,-17);(6,-17);(6,-18);(6,-19);(6,-20)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;358,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-14)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;511,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(3,-17)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;554,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(3,-18)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;555,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(5,-18)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;556;600,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(4,-19);(3,-19)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;556;601,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(4,-19);(5,-19)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;556;602;645,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(4,-19);(4,-20);(5,-20)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;556;602;646;700;748,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(4,-19);(4,-20);(4,-21);(5,-21);(6,-21)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;556;602;646;700;749;819,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(4,-19);(4,-20);(4,-21);(5,-21);(5,-22);(6,-22)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;556;602;646;700;749;820;876,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(4,-19);(4,-20);(4,-21);(5,-21);(5,-22);(5,-23);(6,-23)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;556;602;646;700;749;820;877,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(4,-19);(4,-20);(4,-21);(5,-21);(5,-22);(5,-23);(5,-24)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;302;359;436;512;556;602;646;701,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(4,-15);(4,-16);(4,-17);(4,-18);(4,-19);(4,-20);(4,-21);(4,-22)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;265;303,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(3,-15);(3,-16)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;168;201;221;266,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(2,-13);(2,-14);(2,-15);(2,-16)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;204,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(0,-14)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;233;330,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(0,-15);(-1,-15)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;280;483,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(0,-16);(-1,-16)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;310;393,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(0,-17);(-1,-17)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;311,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(2,-17)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;394,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(-1,-18)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;428;516;593,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(-1,-19);(-2,-19);(-3,-19)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;428;516;594,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(-1,-19);(-2,-19);(-2,-18)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;428;516;595;673,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(-1,-19);(-2,-19);(-2,-20);(-3,-20)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;485,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(-1,-20)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;486;535;609,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(1,-20);(2,-20);(3,-20)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;486;535;610,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(1,-20);(2,-20);(2,-19)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;486;535;611;663,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(1,-20);(2,-20);(2,-21);(3,-21)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;486;535;611;664;718,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(1,-20);(2,-20);(2,-21);(2,-22);(3,-22)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;486;535;611;664;719;770;850,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(1,-20);(2,-20);(2,-21);(2,-22);(2,-23);(3,-23);(4,-23)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;486;535;611;664;719;770;851,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(1,-20);(2,-20);(2,-21);(2,-22);(2,-23);(3,-23);(3,-24)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;486;535;611;664;719;771,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(1,-20);(2,-20);(2,-21);(2,-22);(2,-23);(2,-24)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;528;637;720;863,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(-1,-21);(-2,-21);(-3,-21);(-4,-21)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;528;637;721;860,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(-1,-21);(-2,-21);(-2,-22);(-3,-22)"
root;1;5;11;26;34;45;61;73;84;90;101;119;127;151;169;205;234;281;312;360;395;429;487;528;637;721;861;886,"(0.01,0.01);(1,0);(1,-1);(1,-2);(1,-3);(1,-4);(1,-5);(1,-6);(1,-7);(1,-8);(1,-9);(1,-10);(1,-11);(1,-12);(1,-13);(1,-14);(1,-15);(1,-16);(1,-17);(1,-18);(0,-18);(0,-19);(0,-20);(0,-21);(-1,-21);(-2,-21);(-2,-22);(-2,-23);(-3,-23)"
