Gene_ID,Node_ID,Is_AD_Biomarker,Cluster_k2
HTATSF1,2424,0,1
MTHFD1,64,0,1
YWHAB,2327,0,1
ADM,2674,0,1
PEA15,1556,0,1
MGST3,2334,0,1
PRKACB,2580,0,1
COLCA1,205,0,1
AL132709.8,2278,0,1
KIAA1644,1834,0,1
LAMTOR5,1653,0,1
KIAA1211L,864,0,1
ARAP2,2371,0,1
LOC101929076,2705,0,1
CSTF3,1111,0,1
C1orf198,2578,0,1
SACS,1261,0,1
QDPR,906,0,1
CDS1,2807,0,1
SEC11A,2180,0,1
ATAD1,2774,0,1
SMCO4,2453,0,1
CTSD,2670,0,1
DAPK1,2817,0,1
ATP6V1D,408,0,1
MADD,2414,0,1
CLK1,1258,0,1
PPARGC1A,2797,0,1
POLR2L,2366,0,1
LDHB,2440,0,1
KLK7,2037,0,1
NRCAM,2282,0,1
DARS,2721,0,1
RAB11A,2146,0,1
KIAA0930,1049,0,1
LOC101928157,2781,0,1
RAB15,926,0,1
LOC220729,2161,0,1
NEMF,1723,0,1
PDHB,408,0,1
DPP8,2545,0,1
POM121L12,2382,0,1
CRYM,533,0,1
CD164,877,0,1
AC092192.1,2780,0,1
AP1G2,243,0,1
HSD17B11,2847,0,1
CCR8,2780,0,1
LKAAEAR1,2559,0,1
RP11-403P17.4,1147,0,1
SMARCA2,2760,0,1
NDUFV1,2770,0,1
FAM13B,969,0,1
KIFC2,964,0,1
SUMO1,2831,0,1
PJA1,2166,0,1
DCTN6,2289,0,1
RGS1,2823,0,1
TSSC1,2394,0,1
DEDD2,282,0,1
COPRS,599,0,1
CACNG7,2705,0,1
RPL27A,814,0,1
TATDN1,2750,0,1
HCN1,2675,0,1
LAMA5,2748,0,1
MOBP,384,0,1
ZNF573,2809,0,1
H1F0,1036,0,1
TCEAL2,2710,0,1
NOSIP,109,0,1
SRPK2,1211,0,1
SEMA6A,376,0,1
ERBB2IP,2410,0,1
SCAMP1,1529,0,1
SLC27A1,681,0,1
ZMAT2,2811,0,1
LOC101929584,2705,0,1
ERBB4,2576,0,1
MAPK1,2212,0,1
LOC102724870,947,0,1
LYSMD2,924,0,1
NOXRED1,2561,0,1
TMEM167B,2598,0,1
CCK,550,0,1
DPM3,109,0,1
JAM2,2822,0,1
NOL7,2146,0,1
KCTD2,2439,0,1
DDX17,1348,0,1
DAG1,2371,0,1
RAP1B,1217,0,1
HS6ST2,2848,0,1
DMTN,78,0,1
IMMT,2732,0,1
COPS2,1904,0,1
BCAS2,2793,0,1
EID2,2750,0,1
BCAS1,384,0,1
SLC22A9,2705,0,1
PCDH17,1706,0,1
LOC400748,2780,0,1
CAMTA1,2740,0,1
DDX1,623,0,1
CACYBP,2469,0,1
CD99,2388,0,1
DYNLL1,2477,0,1
BCL11A,1593,0,1
LRRC40,172,0,1
LPGAT1,2368,0,1
FAM21C,1286,0,1
C19orf33,2781,0,1
CTSH,2553,0,1
ZNF503-AS1,2706,0,1
AK021804,1348,0,1
RPL11,2581,0,1
SYT8,2706,0,1
LOC101929683,2705,0,1
C3orf17,171,0,1
RBP4,1433,0,1
MTTP,2705,0,1
ZRANB2,1958,0,1
RPN2,324,0,1
SRSF1,2727,0,1
KCTD13,237,0,1
MYRIP,2841,0,1
COBL,3,0,1
ILK,2608,0,1
GSTM3,1797,0,1
ZBTB4,1349,0,1
IGHV7-81,2780,0,1
YWHAE,445,0,1
SLC38A11,1714,0,1
ENO2,2542,0,1
HMGN1,616,0,1
TCF4,2632,0,1
CPEB4,707,0,1
MIR6840,2758,0,1
RPLP0,1647,0,1
C2orf74,2774,0,1
TOMM40,1089,0,1
HECW1,2098,0,1
RSL1D1,2795,0,1
MID1IP1,2749,0,1
SPARCL1,2682,0,2
PLGLB1,2506,0,1
MB21D2,2681,0,1
BCAP31,1155,0,1
TMEM167A,676,0,1
TIMP4,2781,0,1
LOC646762,2642,0,1
CMBL,1147,0,1
TXN,2581,0,1
SUCLG1,1972,0,1
HLA-DMB,2250,0,1
PRO1804,2823,1,1
RSPO3,2633,0,1
NT5C2,2273,0,1
MINOS1,1653,0,1
RP3-486D24.1,2528,0,1
KCNAB2,246,0,1
DDIT4L,2674,0,1
NONO,1797,0,1
AF520793,1428,0,1
ATP6,1860,0,2
MED22,2642,0,1
LOC101928789,2781,0,1
PPP1R3C,2779,0,1
STUB1,830,0,1
MIR636,2280,0,1
CISD1,419,0,1
LRRC8A,838,0,1
EMX2,2569,0,1
PAPD5,71,0,1
SUSD4,2540,0,1
PDK4,2779,0,1
SOBP,2415,0,1
CAPZA1,350,0,1
BEGAIN,188,0,1
AHSA1,599,0,1
GGA3,2454,0,1
INSIG2,2847,0,1
TUBG2,103,0,1
WIF1,2187,0,1
CUBN,2781,0,1
GARS,550,0,1
VAMP7,2793,0,1
DPYSL2,2295,0,1
FAT3,1243,0,1
RPL23,1534,0,1
CPLX1,1312,0,1
MALAT1,1818,0,1
FTH1,1703,0,1
SEMA4C,642,0,1
LATS2,2633,0,1
LOC101928826,2027,0,1
TSPYL1,999,0,1
FNBP1,2099,0,1
DAB1,191,0,1
RP11-247L20.4,1908,0,1
DIP2C,289,0,1
RNF19A,2722,0,1
CNPY1,2781,0,1
IGSF21,246,0,1
C11orf31,2142,0,1
LOC101929687,2382,0,1
SVIP,2755,0,1
CACNB4,2703,0,1
C16orf80,2697,0,1
TMEM41B,2588,0,1
DBI,825,0,1
MZT2A,1155,0,1
LOC652276,2705,0,1
USP1,2577,0,1
PXYLP1,2830,0,1
TOB2,2137,0,1
HINT1,2542,0,1
TBPL1,946,0,1
TPPP,2784,0,1
SIRPA,85,0,1
CXADR,1715,0,1
SLC17A7,2260,0,1
TRIM37,932,0,1
AP3M2,2634,0,1
ARF4,1331,0,1
CYC1,2514,0,1
HSBP1,1498,0,1
GOLGA8A,2759,0,1
PCSK2,2605,0,1
OSBPL9,2351,0,1
ACTG1P4,2816,0,1
CAPZA2,2625,0,1
SCG2,1521,0,1
ARPC1A,2395,0,1
PALLD,2674,0,1
MRPL57,432,0,1
COMMD8,2798,0,1
STRIP1,25,0,1
AL109706,2706,0,1
HSPE1,2806,0,1
SNX3,2580,0,1
AC009502.4,2705,0,1
GRIK5,682,0,1
C20orf194,458,0,1
GTF3C2,2723,0,1
EDNRB-AS1,2781,0,1
LOC100129361,2754,0,1
PCDHB1,2561,0,1
WDR54,1343,0,1
FAM213B,1094,0,1
S1PR1,2802,0,1
ABCC5,2390,0,1
AKR1B1,1916,0,1
ATMIN,2815,0,1
SUMO3,924,0,1
ZNF330,2796,0,1
MIR6805,814,0,1
RPS8,776,0,1
FAM162B,2642,0,1
TIMP1,2823,0,1
NAV1,226,0,1
TCEAL7,1521,0,1
RPL18P10,2158,0,1
TMEM38A,2796,0,1
FRMD1,2780,0,1
PTRH2,2610,0,1
TMTC3,1018,0,1
FRRS1L,1489,0,1
ALDOC,2457,0,1
CYCS,835,0,1
C10orf10,2749,0,1
FAM133B,2161,0,1
SNX17,2394,0,1
FBXW7,1096,0,1
SLC6A1,1215,0,1
TNRC6B,1594,0,1
LOC100288911,190,0,1
PSRC1,2759,0,1
PTPLB,2139,0,1
LOC100507547,117,0,1
SIPA1L1,2685,0,1
LINC00167,2705,0,1
PFKP,1155,0,1
ERP29,2401,0,1
DHX15,1762,0,1
ZBTB34,1919,0,1
SARAF,2513,0,1
DNAJC5,1983,0,1
RPS4Y1,1154,0,1
CHMP4B,2400,0,1
DAPP1,2801,0,1
CCM2,2517,0,1
LAMTOR1,2276,0,1
RPPH1,2780,0,1
RBPJ,776,0,1
BRINP1,1798,0,1
KIAA0556,187,0,1
SNHG6,1235,0,1
INTS2,2754,0,1
FLJ45825,2780,0,1
ZNF791,1172,0,1
GLT1D1,78,0,1
EFNA5,1821,0,1
SDF2L1,2559,0,1
RP4-575N6.5,2705,0,1
SLC45A4,2502,0,1
SLC30A9,2411,0,1
RAB27B,1925,0,1
VBP1,846,0,1
RP6-11O7.2,1679,0,1
EXTL2,2840,0,1
LOC100131763,2705,0,1
UBLCP1,172,0,1
A2M,2825,0,1
AMD1,957,0,1
C4orf46,291,0,1
HIP1R,2825,0,1
SLU7,2605,0,1
WAS,286,0,1
SCN3B,2260,0,1
ATP5D,82,0,1
PPFIA4,1774,0,1
TPST1,2118,0,1
ARHGDIG,2546,0,1
EDNRB,2779,0,1
CEBPB,1559,0,1
NR1D2,2815,0,1
SMIM19,2733,0,1
PRDX3,2183,0,1
USP14,926,0,1
LNPEP,2046,0,1
UBE2O,2642,0,1
H2AFV,2066,0,1
MAPT,800,0,1
AOC4P,2780,0,1
PPP2R5E,2475,0,1
RPS19,1164,0,1
DEK,2179,0,1
GRIA2,2402,0,1
PSMD8,2395,0,1
BOD1,2087,0,1
NASP,2809,0,1
DDX26B,2522,0,1
RPS23,1654,0,1
DSG1,2781,0,1
RPL34,1556,0,1
VSIG4,286,0,1
RPS7,1654,0,1
TSPYL4,2155,0,1
APOLD1,802,0,1
NFE2L1,631,0,1
STXBP3,2762,0,1
CTR9,2709,0,1
TMEM70,2395,0,1
MRPL36,1538,0,1
SCN2B,2182,0,1
LINC00622,2807,0,1
NPIPB15,1269,0,1
DRAM1,2582,0,1
KDR,2705,0,1
SPIN1,2471,0,1
ZNF615,2293,0,1
MEF2C,2593,0,1
PSMD12,1696,0,1
SLC47A1,2707,0,1
GSTO1,533,0,1
SCARB2,289,0,1
G0S2,2670,0,1
STRN4,2382,0,1
PNPT1,869,0,1
DTNA,1558,0,1
MGC16142,2705,0,1
RAB40C,1632,0,1
MAFB,1646,0,1
WBSCR17,1615,0,1
HSPD1,823,0,1
TOP2B,1261,0,1
CCDC115,1780,0,1
NPTX2,2813,0,1
CCT7,2639,0,1
GRB2,1852,0,1
FBXO15,2608,0,1
KRT5,2781,0,1
SHPRH,1782,0,1
GLT8D1,2227,0,1
NME4,375,0,1
ZBTB20,2766,0,1
RP11-722E23.2,1267,0,1
SLC7A11,2569,0,1
ROMO1,2750,0,1
PFN2,2477,0,1
CIT,2834,0,1
YWHAQ,2370,0,1
DACH2,1150,0,1
DDX27,455,0,1
CRYAB,337,0,1
ARL4C,2098,0,1
VDAC2,599,0,1
CARS,373,0,1
STYK1,2656,0,1
GLUD1,2578,0,1
AK057657,2659,0,1
GNG3,1312,0,1
OCIAD2,2818,0,1
RAB14,143,0,1
XKR4,1312,0,1
EIF3K,1222,0,1
NPTN-IT1,1838,0,1
CDC42SE1,1733,0,1
DCTN1,113,0,1
MGC27345,1364,0,1
RAB1A,924,0,1
COL4A2,2320,0,1
MTMR9,478,0,1
GDAP1,1487,0,1
AKTIP,2733,0,1
RABGAP1,1095,0,1
SAFB2,1317,0,1
UBR3,1997,0,1
LINC00493,2411,0,1
CREBL2,2786,0,1
CDK19,2225,0,1
SDC4,2187,0,1
TPBG,2797,0,1
SRRM2,1162,0,1
MZT2B,648,0,1
LOC202181,806,0,1
CFL2,2297,0,1
QKI,968,0,1
CAND2,800,0,1
NCDN,1303,0,1
ATP5O,831,0,1
ZNF2,2546,0,1
SNORA29,1211,0,1
FAIM2,1077,0,1
CCDC47,2818,0,1
NDUFV2,2771,0,1
USP11,2457,0,1
PRNP,2155,0,1
COMMD7,10,0,1
RP11-469M7.1,2776,0,1
ZDHHC11,1049,0,1
PDP1,820,0,1
ANKRD36,806,0,1
ACOT7,1744,0,1
VAT1,2168,0,1
SERP1,877,0,1
C9orf64,312,0,1
AC145343.2,2781,0,1
HLA-C,2751,0,1
HSD17B10,1441,0,1
H3F3A,1167,0,1
LOC101929512,2780,0,1
TCERG1L,2702,0,1
NOP2,348,0,1
TMEM69,872,0,1
LOC257396,2582,0,1
ZFYVE21,704,0,1
RIMS2,2556,0,1
CDC16,381,0,1
PLEKHM3,2816,0,1
RPL22,1641,0,1
EFNB2,290,0,1
ENPP2,287,0,1
LINC00112,2781,0,1
LINC00507,1714,0,1
LOC728084,2780,0,1
EPCAM,2603,0,1
MPHOSPH10,1994,0,1
TMEM132D,1541,0,1
GABARAPL1,2327,0,1
CBX1,569,0,1
LINC00837,2780,0,1
NDN,1034,0,1
PNISR,1327,0,1
REPIN1,1781,0,1
PEX11B,2146,0,1
OLFML3,2480,0,1
G6PC3,266,0,1
AP1S2,1321,0,1
SPOCK3,2702,0,1
TTC1,236,0,1
AP000253.1,2706,0,1
C11orf96,1334,0,1
SCOC,2598,0,1
HIST1H4A,2068,0,1
SMARCD3,149,0,1
TTC36,2780,0,1
CTNNAL1,1824,0,1
SHC3,2283,0,1
ARHGAP44,2816,0,1
PAIP2,2793,0,1
FAM178B,2478,0,1
FAM171B,1251,0,1
HTR2C,2603,0,1
LOC101060363,2594,0,1
SLC20A1,1219,0,1
RP5-882O7.1,2008,0,1
ADI1,2388,0,1
SGCE,1883,0,1
LOC101927391,2582,0,1
IFNGR1,1992,0,1
POMP,2793,0,1
FAM153A,2758,0,1
IFIT3,2822,0,1
ACAD11,2248,0,1
SSU72,3,0,1
TTYH1,2779,0,1
ATP6AP2,1499,0,1
SPZ1,2780,0,1
C3orf80,2509,0,1
TMEM178B,2846,0,1
ZNF204P,2587,0,1
HMGN4,2581,0,1
POLR2H,1967,0,1
SEZ6L,1776,0,1
RPLP2,160,0,1
C20orf24,1211,0,1
PCSK1,1948,0,1
GPX1,1155,0,1
NSMCE2,1267,0,1
ADD1,629,0,1
CAP1,2456,0,1
TAF13,2253,0,1
RIMS3,1940,0,1
COX6C,2593,0,1
FAM155A,1102,0,1
LOC399491,2449,0,1
CDS2,1985,0,1
ND4,2079,0,2
FAM174B,135,0,1
THOC1,561,0,1
C19orf60,103,0,1
SOX2,2569,0,1
ZNF423,2763,0,1
P2RY8,2480,0,1
LOC285000,2781,0,1
SLC12A7,2459,0,1
FAT1,2259,0,1
ENDOG,2393,0,1
ITM2C,1051,0,1
ANKRD33B,2789,0,1
ITFG1,2848,0,1
CAPNS1,121,0,1
RTN1,2820,0,2
ZNF667-AS1,374,0,1
MIR34A,2822,0,1
PSAP,1528,0,1
TMEM150C,2284,0,1
FOPNL,2573,0,1
FAM69A,1287,0,1
CDK5,335,0,1
FLRT2,2787,0,1
STXBP6,2297,0,1
MAPK6,2839,0,1
RHOQ,2570,0,1
GDA,562,0,1
PORCN,2250,0,1
NPTX1,733,0,1
RPS27,1103,0,1
CALY,2657,0,1
ABRACL,2702,0,1
SEMA6D,2702,0,1
LINC00936,2537,0,1
LOC339593,2705,0,1
ANGEL2,2783,0,1
11-Sep,2815,0,1
POM121L8P,2705,0,1
MRI1,791,0,1
TENC1,2670,0,1
PIH1D1,294,0,1
SMIM13,2544,0,1
PARN,1977,0,1
ALAS1,1948,0,1
COMMD3,2220,0,1
CLSTN2,2803,0,1
SLIT1,2803,0,1
TRIM8,2101,0,1
CBLN2,2447,0,1
PTPRT,334,0,1
PITPNM3,2420,0,1
NXN,1612,0,1
NRIP1,2056,0,1
LMTK2,2590,0,1
EFEMP2,2802,0,1
RP4-635E18.8,2758,0,1
ANGPTL4,2749,0,1
FBXO45,2724,0,1
BC033528,2582,0,1
TAOK3,2727,0,1
ALMS1,2809,0,1
RPLP1,1647,0,1
CBX4,1889,0,1
EPAS1,2410,0,1
ZDHHC16,186,0,1
HNRNPUL2,2740,0,1
PLOD3,2137,0,1
GRAMD3,2799,0,1
PGRMC1,987,0,1
CDO1,2709,0,1
KCND2,2182,0,1
AF279780,2561,0,1
GPR108,2670,0,1
DIABLO,1983,0,1
LDB2,2698,0,1
ZFP37,2478,0,1
KIAA0319,81,0,1
GNA13,2746,0,1
NDUFA5,1521,0,1
YJEFN3,1433,0,1
TMEM47,1953,0,1
ABLIM3,2801,0,1
LOC101927653,2479,0,1
EGR4,1683,0,1
NDUFA1,623,0,1
P2RY2,2705,0,1
NEBL,1575,0,1
IFITM3,1163,0,1
BBS2,1074,0,1
LPHN1,541,0,1
FAM49A,2846,0,1
CRIPAK,2519,0,1
NAT8L,2427,0,1
GGCT,1307,0,1
LOC157562,2622,0,1
TSPYL5,2610,0,1
FAM134A,2363,0,1
PET100,1016,0,1
GTF2B,2581,0,1
ANKRD20A11P,228,0,1
CLCN4,2846,0,1
SLC6A8,262,0,1
MMGT1,2846,0,1
LPPR4,2260,0,1
MARK4,541,0,1
EIF3E,2194,0,1
LSAMP,952,0,1
BARHL1,2780,0,1
COQ3,2182,0,1
TMEM155,2597,0,1
NUDCD3,62,0,1
SS18L2,2792,0,1
PARM1,2098,0,1
UBA3,971,0,1
GNAO1,2492,0,1
FAM83C-AS1,2780,0,1
ORC6,2550,0,1
SEC24B,957,0,1
CLCN3,1998,0,1
CDC42BPA,1058,0,1
NRGN,1312,0,1
CDH12,2703,0,1
MBNL2,1263,0,1
LOC100506076,2147,0,1
MRPL41,243,0,1
PLEKHA2,2813,0,1
PRR11,1147,0,1
LOC102724356,540,0,1
ZNF160,648,0,1
NOTCH2NL,1060,0,1
RPS5,814,0,1
ZSCAN29,1765,0,1
MCHR1,1682,0,1
CTDP1,2478,0,1
FAM209A,2780,0,1
HS3ST4,2789,0,1
SLC39A14,2703,0,1
LGALS3,2669,0,1
LOC728392,2477,0,1
GLRB,2597,0,1
SPCS2,598,0,1
ZNF580,147,0,1
PI4KA,2457,0,1
ARMCX5-GPRASP2,2541,0,1
LZTS3,2449,0,1
VARS2,455,0,1
KIAA1143,2418,0,1
SCML2,1634,0,1
LRRFIP1,884,0,1
SLC35B1,2567,0,1
SPOCK2,353,0,1
GNG7,1633,0,1
INSC,2705,0,1
PIP4K2C,1101,0,1
SORBS2,2761,0,1
TMSB4X,2468,0,1
GPATCH8,1058,0,1
PON2,2186,0,1
CAMKK2,1219,0,1
FOCAD,2416,0,1
PRPS2,2590,0,1
AC091133.1,2474,0,1
PCMT1,2593,0,1
CNTN4,1974,0,1
KPNA2,2288,0,1
LOC389199,1267,0,1
ERMN,287,0,1
CCT4,2280,0,1
SERPINI1,2477,0,1
C9orf135-AS1,2781,0,1
GRASP,2642,0,1
ERCC5,1058,0,1
IGFBP3,2823,0,1
EVI2B,2559,0,1
COX5B,623,0,1
PDZK1,2780,0,1
GPR26,2431,0,1
ZNF587,2347,0,1
AIFM3,2446,0,1
FAM47C,2705,0,1
TMEM258,373,0,1
LOC728613,2822,0,1
ZNF788,2480,0,1
LOC80154,2524,0,1
C6orf195,2780,0,1
MICAL1,1816,0,1
STX12,2686,0,1
MIR3682,2065,0,1
ATP6V1C1,2774,0,1
LOC101929177,1267,0,1
KIAA0907,1258,0,1
ATP5H,2411,0,1
GNB1,1616,0,1
GNAI1,2345,0,1
TRY2P,2780,0,1
PKIA,765,0,1
ATRAID,2724,0,1
FAM13A,2787,0,1
CNEP1R1,2482,0,1
GLCCI1,1714,0,1
SMS,2817,0,1
BAALC,660,0,1
NELFB,1476,0,1
CST4,2705,0,1
RAB3GAP1,815,0,1
AMN1,2586,0,1
C1D,2297,0,1
NAE1,2146,0,1
CCDC104,2412,0,1
YPEL5,757,0,1
ANKRD6,2037,0,1
ADH5,2533,0,1
SCRN1,1556,0,1
PAIP1,1102,0,1
CCDC28A,2662,0,1
RPS16P5,2708,0,1
ERC2-IT1,2810,0,1
INPP5F,1083,0,1
TRMT10C,2847,0,1
LOC286121,2705,0,1
PPA1,2593,0,1
CHORDC1,2816,0,1
SASH3,2670,0,1
SAMD12,1263,0,1
TNFAIP8L1,602,0,1
MYH9,2705,0,1
SLC2A3,565,0,1
PRDX5,1521,0,1
RPL12,1052,0,1
CDK5R1,1625,0,1
ERICH4,2781,0,1
CLASRP,252,0,1
SEMA3G,2382,0,1
IMPA1,1084,0,1
ZDHHC23,2343,0,1
ARSJ,2781,0,1
PGBD5,2558,0,1
B3GAT2,2775,0,1
ZNF189,2765,0,1
SH3BGRL,2658,0,1
NDUFAF4,1661,0,1
RPL7L1,374,0,1
LGALS1,2811,0,1
NPTXR,2554,0,1
TROVE2,1198,0,1
DIRAS2,999,0,1
USP4,2491,0,1
NPIPA1,2449,0,1
ZSCAN32,2801,0,1
KIRREL3,1604,0,1
NKRF,1319,0,1
ANP32E,2577,0,1
PLSCR4,2060,0,1
GJA1,1609,0,1
FNIP2,1120,0,1
AX746492,2382,0,1
IL34,2801,0,1
ARL15,1018,0,1
ADAM33,2810,0,1
MYH15,2480,0,1
SCN1A,820,0,1
PCDH7,2839,0,1
EEF1A1,2027,0,1
BC041451,2780,0,1
DHCR24,2803,0,1
ATP6V1G2,527,0,1
FTH1P5,1989,0,1
FOXP1-IT1,1268,0,1
LGI1,2115,0,1
CEP170,2815,0,1
THY1,2457,0,1
SYT6,2168,0,1
MYL12B,2541,0,1
CERS5,1604,0,1
RPS10,1703,0,1
KIAA2022,2819,0,1
RAPGEF5,2135,0,1
STMN1,1988,0,1
HNRNPK,1549,0,1
WDR7,1970,0,1
FAM162A,2732,0,1
ATIC,1883,0,1
GRIA1,2804,0,1
RNPS1,720,0,1
HTRA1,1040,0,1
ERICH3,2586,0,1
NRSN2,237,0,1
COPS3,2395,0,1
MADCAM1,1267,0,1
C4orf3,1137,0,1
UBE2D4,187,0,1
DENND5A,894,0,1
SGK494,2506,0,1
LAGE3,1753,0,1
VAMP4,2300,0,1
METTL9,2349,0,1
GPX4,2456,0,1
MLLT11,2663,0,1
ARL5A,2113,0,1
SF3B2,1477,0,1
CDK10,2708,0,1
MAML2,2749,0,1
R3HCC1,149,0,1
HMGN3,1434,0,1
EZR,2749,0,1
MBD4,235,0,1
SLC4A11,2642,0,1
TOP1,706,0,1
NR2F1,607,0,1
FGF8,2781,0,1
CAPN2,2551,0,1
CNKSR2,1826,0,1
CNTFR,2559,0,1
WASF1,2402,0,1
FANCE,2801,0,1
RANBP9,1624,0,1
GOLGA7B,2105,0,1
PLAT,2801,0,1
DZIP3,2586,0,1
ABCC10,1360,0,1
NDUFB6,2769,0,1
RAB6A,2543,0,1
PIPOX,2708,0,1
RP11-496I2.2,2781,0,1
SPEN,1875,0,1
NTRK3,320,0,1
SDCBP,2270,0,1
PMVK,1477,0,1
SGK223,416,0,1
MKRN4P,238,0,1
ARHGEF26,2749,0,1
TRIM2,1168,0,1
CIRBP,2142,0,1
OLIG1,1071,0,1
AKR1C3,2779,0,1
LRP11,1796,0,1
SCG5,2477,0,1
SRRM4,2502,0,1
RHO,2480,0,1
APLNR,2674,1,1
MAPK11,2810,0,1
LOC100996724,1877,0,1
SSR2,64,0,1
NR3C2,1589,0,1
LOC101928139,2781,0,1
ZNF750,2780,0,1
BBX,2459,0,1
PLD6,2480,0,1
PPP2R2B,544,0,1
SNRPD3,2733,0,1
OXCT1,2687,0,1
ATP8B1,1347,0,1
FBXL3,1843,0,1
ATP13A3,2267,0,1
RPAP2,2642,0,1
RFC5,1775,0,1
ZCRB1,341,0,1
APOO,1222,0,1
SH3BGRL2,2325,0,1
DUSP4,2603,0,1
TPD52,2585,0,1
HS6ST3,127,0,1
FAM84A,2754,0,1
PSAT1,2551,0,1
ARPC3,2411,0,1
GBAS,2586,0,1
AF131215.8,2705,0,1
ITPR1,2740,0,1
GCSAML,2780,0,1
RP11-53O19.3,1588,0,1
RP11-819C21.1,1812,0,1
TOB1,774,0,1
STARD3,2582,0,1
RPL38,1556,0,1
CTD-3092A11.2,1932,1,1
TCF7,2534,0,1
COL5A2,2717,0,1
ATP5G1,1752,0,1
SSR4,1538,0,1
SEZ6L2,135,0,1
RP11-305E6.4,2754,0,1
POM121C,2278,0,1
PTPRD,963,0,1
ABCC8,2379,0,1
C16orf45,861,0,1
TMEM30A,2481,0,1
C21orf33,39,0,1
JMY,2814,0,1
GUCY1A2,2744,0,1
UGCG,2645,0,1
SRGAP3,2591,0,1
HSPA1A,1092,0,1
DDX41,82,0,1
ABAT,1434,0,1
TRPS1,2388,0,1
RTN4,2440,0,1
BRD8,2614,0,1
CD248,2478,0,1
CLASP2,957,0,1
ODC1,1983,0,1
CA11,647,0,1
CTBP2,857,0,1
GSKIP,2380,0,1
AZIN1,2587,0,1
PREPL,999,0,1
ZBED5,2774,0,1
TMEM35,2291,0,1
IER3,2674,0,1
DYSF,377,0,1
PGP,705,0,1
GLRX2,2806,0,1
FBXW11,2352,0,1
TMEM59,2750,0,1
IGFBP5,2823,0,1
SPATA20,791,0,1
DUSP26,42,0,1
KIRREL3-AS2,2480,0,1
LOC101927424,2707,0,1
SPRY2,2048,0,1
NALCN,2757,0,1
RPL4,1755,0,1
CDK13,255,0,1
SEC16A,2389,0,1
SLBP,2586,0,1
KIF3A,1554,0,1
GPAM,2569,0,1
RASGRP1,1590,0,1
PPP3CB,2541,0,1
PAPD7,2792,0,1
CD38,2781,0,1
LHX2,1838,0,1
RPL27,1862,0,1
SLC6A12,2524,0,1
PRDM16,2749,0,1
LRFN1,1680,0,1
RBM39,1729,0,1
ATOX1,2750,0,1
PDZD2,1112,0,1
VPS36,1694,0,1
BPTF,1511,0,1
ENTPD4,2544,0,1
CTSF,1534,0,1
B2M,1017,0,1
STAU1,1718,0,1
SNHG19,2225,0,1
BCAT1,2733,0,1
FBXL5,1679,0,1
FOXO3,1595,0,1
NDFIP1,2374,0,1
NACAP1,1327,0,1
THBS2,2748,0,1
ADRB1,1782,0,1
PSMA2,2181,0,1
SELT,2625,0,1
TP53INP2,384,0,1
KCNA3,2384,0,1
RASSF2,1612,0,1
RP11-309G3.3,2582,0,1
NEUROD6,2775,0,1
KIF23,2780,0,1
NOTCH2,2569,0,1
CTDSP2,2101,0,1
CYP46A1,2632,0,1
NIPA2,2841,0,1
MORF4L2,1955,0,1
STXBP5,2815,0,1
SYN3,2474,0,1
SLC38A1,2189,0,1
PPAP2A,1969,0,1
RBAKDN,2781,0,1
DUT,764,0,1
CNTN3,1424,0,1
ESRRG,2807,0,1
ZBTB1,2642,0,1
PNMAL1,2743,0,1
C1orf216,525,0,1
LOC100134368,2781,0,1
ZFPM2,2818,0,1
HAX1,588,0,1
CYP1B1,2823,0,1
RP11-167H9.3,2705,0,1
RELL1,2837,0,1
MAPK8IP1,2780,0,1
SRPK1,1552,0,1
CXXC5,2671,0,1
ELP3,621,0,1
TF,809,0,1
NDUFB3,2194,0,1
TMED9,1144,0,1
CDH8,1962,0,1
HIGD1A,2160,0,1
RP3-525N10.2,2122,0,1
TMEM158,2554,0,1
ARHGEF26-AS1,2247,0,1
TTC37,2354,0,1
MUSTN1,2823,0,1
MINOS1-NBL1,1007,0,1
MAML1,1068,0,1
PUS7,1733,0,1
NPPA,2670,0,1
ZC3H13,2724,0,1
SFN,2674,0,1
RP1-93H18.6,2781,0,1
MTMR6,1814,0,1
RP11-15P13.1,2705,0,1
IRS2,1501,0,1
TGFBI,1682,0,1
NAPEPLD,1542,0,1
LEFTY1,2480,0,1
EEF1G,1697,0,1
TMEM130,86,0,1
FAM136A,2525,0,1
RNF38,2625,0,1
SYNE1,2813,0,1
ZC2HC1A,2842,0,1
CSNK2B,785,0,1
GABRA1,528,0,1
SGPP1,2354,0,1
TCEB2,1155,0,1
LOC441155,629,0,1
TUBB2B,1200,0,1
PGAP1,1962,0,1
LINC00616,2780,0,1
MIR100HG,2721,0,1
DNAJC24,2754,0,1
BTF3,1653,0,1
MRPL27,2129,0,1
EDIL3,1375,0,1
ATP1B2,1140,0,1
KANSL1,780,0,1
VCAN,2825,0,1
KATNAL1,2428,0,1
SRRM1,1082,0,1
DNTTIP2,319,0,1
AC004951.6,2810,1,1
SOX21,2781,0,1
ZC3H15,2221,0,1
LOC729966,312,0,1
CAPRIN2,2362,0,1
DNM1,2304,0,1
RNF146,1998,0,1
MRPL9,1343,0,1
CHMP2B,2846,0,1
TXNDC12,143,0,1
TTK,2780,0,1
BAG3,2410,0,1
LOC221272,2480,0,1
BAHD1,2705,0,1
RCAN2,2593,0,1
C19orf53,589,0,1
RPL18,814,0,1
MCF2L2,2561,0,1
PRKAR2B,821,0,1
