Gene_ID,Node_ID,Is_AD_Biomarker,Cluster_k4
LINC00582,2944,0,1
KCNN2,1284,0,1
DPYSL2,2882,0,3
MCC,2913,0,1
C7orf60,595,0,1
SAFB2,1860,0,1
LCMT1,1125,0,1
RP1-170O19.14,2874,0,1
MRPL41,327,0,1
SSBP3,2972,0,1
TMEM123,2887,0,1
LOC100288238,2944,0,1
NXPH4,2783,0,1
PPP1R27,2886,0,1
RP5-1184F4.5,2944,0,1
LINC00167,2944,0,1
RPLP2,2942,0,1
DCXR,2373,0,1
HIVEP2,431,0,1
GNAO1,1560,0,1
CDC40,2061,0,1
ENC1,2826,0,2
EIF3D,2856,0,1
LOC286052,1191,0,1
ALAS1,1734,0,1
GDPD1,1481,0,1
CMIP,2550,0,1
EHD3,1166,0,1
STUB1,2359,0,1
MAF1,1135,0,1
TNFRSF21,1401,0,1
LOC646014,2845,0,1
AP2S1,2932,0,1
LOC220729,852,0,1
SOX12,2944,0,1
SEZ6L2,1561,0,1
LOC729966,78,0,1
BAIAP3,586,0,1
SNX30,701,0,1
KPNB1,1917,0,1
FAM47C,2944,0,1
ZMIZ2,2568,0,1
CETN3,1255,0,1
JAKMIP3,1275,0,1
NHLH2,1446,0,1
KCNMB4,2341,0,1
SERTM1,903,0,1
KCTD2,724,0,1
WBP1L,1879,0,1
MORF4L1,2575,0,1
C14orf166,1776,0,1
ORC3,2192,0,1
MAPKBP1,346,0,1
LRRFIP1,716,0,1
RAP2A,1300,0,1
SCRN1,2234,0,1
L1CAM,1178,0,1
DCK,2946,0,1
EIF4A1,1237,0,1
TANC2,1034,0,1
DPM1,2775,0,1
8-Sep,100,0,1
KIAA0232,2618,0,1
ZNHIT3,647,0,1
VAT1L,2983,0,1
SHISA6,2221,0,1
PRDX1,1371,0,1
NKTR,2834,0,1
CACNA1E,2538,0,1
RPL37,2737,0,2
ARHGEF18,1869,0,1
ANAPC16,716,0,1
CEP170B,293,0,1
CANX,2772,0,1
CARD11,2945,0,1
RP11-73M18.8,2607,0,1
WSB2,2707,0,1
SEC22B,2586,0,1
UBE2E1,2275,0,1
EPAS1,2889,0,1
HNRNPA2B1,2325,0,1
PLXNA1,227,0,1
UQCRFS1,1121,0,1
ELP3,2327,0,1
NEUROD1,1062,0,1
ZMPSTE24,2752,0,1
PAQR6,2794,0,1
SLC17A6,2716,0,1
TCTA,1303,0,1
APEX1,16,0,1
PAX6,2421,0,1
ZNF587,766,0,1
ARHGEF4,319,0,1
EPCAM,1292,0,1
HEPH,2941,0,1
APP,2157,0,1
SNTA1,2296,0,1
TTLL7,2967,0,1
PRTFDC1,1896,0,1
AGPAT9,2824,0,1
PPP2R2D,1644,0,1
KATNAL1,1881,0,1
RWDD1,1323,0,1
CALML6,2980,0,1
LONRF2,2739,0,1
PPP2R2C,2339,0,1
FAT1,2497,0,1
GOT1,2031,0,1
PSMD8,1848,0,1
CCDC140,2980,0,1
DVL1,2347,0,1
CRYZ,877,0,1
ZDHHC23,1725,0,1
PFN2,2826,0,2
GNAQ,750,0,1
CTBP2,1796,0,1
TMEM65,1083,0,1
GPD1L,1699,0,1
LOC101927424,1382,0,1
PLOD2,2940,0,1
ZNF90,2945,0,1
FCN3,2944,0,1
RP11-819C21.1,1126,0,1
LOC644852,2980,0,1
UQCRB,2435,0,1
TST,2941,0,1
NDRG1,2362,0,1
LOC202181,476,0,1
LOC101243545,1821,0,1
TUBB2B,2696,0,1
NEK7,2889,0,1
LOC101928343,2980,0,1
SF3B4,2798,0,1
PKM,1448,0,1
PAF1,2681,0,1
NAP1L1,2770,0,1
AK6,2996,0,1
MYEOV2,2236,0,1
UBC,2799,0,2
RAPGEF5,1023,0,1
TECPR2,2797,0,1
SAMD4A,2420,0,1
MZT2A,2904,0,1
TDG,2801,0,1
AP000253.1,2945,0,1
RPF2,566,0,1
G0S2,2937,0,1
MFHAS1,2989,0,1
PABPC1L2A,2624,0,1
CMPK2,1826,0,1
AC092620.2,1075,0,1
ATP12A,2944,0,1
CHRM3,2380,0,1
ARMC2-AS1,129,0,1
PPIL3,1214,0,1
ATCAY,149,0,1
CBX6,2382,0,1
KIF1B,2970,0,1
CHMP2A,647,0,1
LOC284939,2134,0,1
ATR,932,0,1
TOMM40,865,0,1
ABCA3,1812,0,1
S100B,2941,0,1
YWHAB,2838,0,2
GLIS2,918,0,1
POLR2L,1669,0,1
ATP13A1,895,0,1
KLHL24,458,0,1
LINC00616,2945,0,1
FAM162B,2937,0,1
GUCY1B3,1776,0,1
RPS28,2366,0,1
ZNF195,2834,0,1
RPH3A,420,0,1
OSBPL6,993,0,1
FLJ11710,2785,0,1
EIF3K,2239,0,1
RPS19BP1,2942,0,1
NDUFB3,1636,0,1
ABLIM1,2325,0,1
KCND2,813,0,1
SH3YL1,1219,0,1
RABGAP1,2621,0,1
SASH3,2943,0,1
CADM2,2717,0,1
R3HDM1,2955,0,1
FARP1,419,0,1
SRRM4,2963,0,1
11-Sep,2830,0,1
LCOR,2698,0,1
SCAI,1447,0,1
IFITM1,2924,0,1
MT1HL1,1998,0,1
HLTF,1478,0,1
SLC17A7,2987,0,1
AX747132,1567,0,1
LOC101929512,2980,0,1
B2M,2211,0,1
LINC00528,2944,0,1
ZNF213,592,0,1
DAAM2,466,0,1
HLA-DPA2,2875,0,1
MAPRE1,2819,0,1
DPY19L2,2551,0,1
RP11-466P24.7,2825,0,1
C11orf96,2211,0,1
MRPL27,2373,0,1
NRXN2,265,0,1
CYP2B7P,2944,0,1
SRPK1,2950,0,1
3-Sep,390,0,1
ZHX2,2215,0,1
ACADM,2912,0,1
SMS,13,0,1
FAM136A,522,0,1
NSUN5P1,430,0,1
SLC25A3,2864,0,1
CTDP1,2783,0,1
AADACL2,2980,0,1
ZMIZ1-AS1,2944,0,1
PTTG1IP,2362,0,1
C4orf3,1730,0,1
TMEM14C,701,0,1
DECR1,2819,0,1
LOC101928635,2783,0,1
LOC101927623,2980,0,1
NDUFAF2,2178,0,1
NAGPA,2709,0,1
ODF3L1,2980,0,1
FKSG49,38,0,1
GSTA4,2779,0,1
FDFT1,2428,0,1
SERINC5,2887,0,1
CDIPT,2442,0,2
CRMP1,1288,0,1
TPBG,2825,0,1
KMT2E,2208,0,1
FGF13,486,0,1
COPS4,996,0,1
RPL36A,2996,0,1
RPL35A,2821,0,1
TBC1D10B,1231,0,1
NUPR1,2886,0,1
LOC93622,2061,0,1
ZCCHC8,2411,0,1
BCL6,2116,0,1
C6orf211,1007,0,1
SRSF11,2993,0,1
RHOT1,2992,0,1
YTHDF2,1883,0,1
SMAP1,2983,0,1
EEF1DP5,2874,0,1
BSCL2,380,0,1
PSMG3,2949,0,1
C1orf122,1626,0,1
RP11-199F11.2,2722,0,1
LAMB2,2632,0,1
NLN,1705,0,1
PIH1D1,1984,0,1
SORCS2,2913,0,1
BOD1,780,0,1
ATP9A,1014,0,1
HDLBP,539,0,1
TNFAIP8L1,381,0,1
GUCY1A2,2997,0,1
PJA1,2250,0,1
RFX4,2913,0,1
CLDN5,2862,0,1
UBR1,2992,0,1
SGSM1,1401,0,1
FGFR3,2697,0,1
DACT3-AS1,2944,0,1
CALM1,2603,0,2
CUX2,1157,0,1
CTD-2292M16.8,2593,0,1
LOC100288310,1056,0,1
TANC1,1383,0,1
FADS1,2920,0,1
C21orf33,2797,0,1
STYK1,1669,0,1
CDC42BPA,2208,0,1
RPUSD1,2943,0,1
C19orf68,2783,0,1
MDM1,2847,0,1
ATP2B1,2739,0,1
RAI1,2698,0,1
BIRC2,2948,0,1
USP5,2785,0,1
SNX17,2105,0,1
ATP5A1,2625,0,2
CNPY2,1521,0,1
HBA1,1629,0,1
SLC25A23,393,0,1
FARSB,2538,0,1
PIK3R1,2429,0,1
PMPCB,1881,0,1
GABRG1,2941,0,1
SLC2A3,30,0,1
SULT1A1,430,0,1
HERPUD1,1199,0,1
ANKRD33B,953,0,1
STAMBPL1,2935,0,1
AK3,2713,0,1
VARS2,2859,0,1
ZNF532,2526,0,1
CLSTN1,2403,0,1
SRRM2,1999,0,1
ZNF280B,1644,0,1
CCNT1,2100,0,1
TNR,214,0,1
MKRN4P,728,0,1
ADAMTS10,2765,0,1
AP1S2,563,0,1
LOC101927482,2945,0,1
RAN,2159,0,1
LOC101927098,2944,0,1
ESD,1887,0,1
MAPK9,2595,0,1
TRIM38,2943,0,1
ADM,2655,0,1
KRT5,2980,0,1
UQCR11,208,0,1
KAT2A,2962,0,1
CCR8,2980,0,1
NAP1L3,2625,0,2
UBE2QL1,2864,0,1
RP11-631N16.2,2785,0,1
FAM210B,1662,0,1
PAK3,2864,0,1
FOXP1-IT1,1101,0,1
FLRT2,960,0,1
PRELP,2633,0,1
SEMA4D,2956,0,1
CELF2,108,0,1
BC062753,2734,0,1
LOC100130429,2215,0,1
HIST1H2AC,2814,0,1
FGF14,368,0,1
PRDX2,212,0,1
DLGAP1,1007,0,1
MLH1,1702,0,1
BC022047,1461,0,1
ZNF776,1222,0,1
COX1,2662,0,4
SLC47A1,1446,0,1
DLGAP2,1606,0,1
RPS7,2152,0,1
CA2,2760,0,1
CAMKK2,2929,0,1
GPRC5B,2497,0,1
OPTN,1946,0,1
BEX1,2882,0,3
CD248,2897,0,1
CELSR2,860,0,1
CELF5,271,0,1
C8orf22,2944,0,1
CCT3,1125,0,1
PET117,1836,0,1
NPTN,2882,0,3
WBP5,1732,0,1
AGPAT5,2614,0,1
STMN1,300,0,1
MACF1,1715,0,1
ADIPOR2,2888,0,1
GNG7,747,0,1
TM9SF2,1719,0,1
RASA1,2593,0,1
CD163L1,2873,0,1
NDUFB8,2404,0,1
EBNA1BP2,2683,0,1
MRPL32,2525,0,1
AQP4,2795,0,1
GRAMD1B,231,0,1
RAB2A,673,0,1
RPL27A,2206,0,1
ANAPC13,2308,0,1
PTDSS1,2092,0,1
SIPA1L2,707,0,1
SOX2-OT,2705,0,1
HPCA,536,0,1
ZBTB44,1360,0,1
VPS37C,1537,0,1
MOBP,1878,0,1
HSPA1A,2696,0,1
MAP4K3,1555,0,1
LOC100996668,1283,0,1
ZNF25,2475,0,1
FAM161B,1704,0,1
ZNF84,1103,0,1
TUBA1A,2662,0,4
GABBR2,145,0,1
CACNG3,1895,0,1
SYNPR,340,0,1
TTC13,1724,0,1
JUND,1574,0,1
LRRC8B,1769,0,1
PGAM1,2799,0,2
PPFIBP1,439,0,1
DUSP14,2244,0,1
PTK2,1297,0,1
C10orf85,1506,0,1
TSPAN31,577,0,1
UPF3A,1467,0,1
RGS5,2760,0,1
ANAPC5,1757,0,1
TARDBP,2752,0,1
BLOC1S5,523,0,1
SVOP,663,0,1
FTH1P5,2882,0,3
EPC1,1566,0,1
ATP6AP1,1388,0,1
HSPB8,1749,0,1
HSPA13,787,0,1
SNHG19,2899,0,1
CKB,1095,0,1
FERMT2,2887,0,1
ZNF664,2819,0,1
PDCD6,1704,0,1
ZNF827,337,0,1
MRPL57,98,0,1
GADD45A,2572,0,1
TRAPPC12,1848,0,1
NDUFV3,1469,0,1
LOC101927044,2980,0,1
THAP9-AS1,619,0,1
CDS2,65,0,1
EPB41L2,2872,0,1
AC009502.4,2944,0,1
C11orf68,2540,0,1
ADIRF,2631,0,1
KCNA1,1624,0,1
YBX3,2505,0,1
ENO1,2653,0,1
DKFZP586I1420,1384,0,1
FCER1A,2945,0,1
CCDC84,273,0,1
SACM1L,2864,0,1
SCN1B,1157,0,1
RPS6,2072,0,1
FAM19A1,339,0,1
CASKIN1,263,0,1
RP11-247L20.4,2951,0,1
CFL1,2416,0,1
RTN3,332,0,1
LOC101060275,2372,0,1
BOLA3,2780,0,1
PCYOX1,2586,0,1
DMTN,1910,0,1
CUX1,1157,0,1
SYT17,276,0,1
ZBTB18,2365,0,1
TAGLN3,1014,0,1
TBCK,2638,0,1
GALNT15,2324,0,1
LSAMP,2532,0,1
RP11-96K19.4,2944,0,1
SERINC1,2840,0,1
NUMBL,139,0,1
METTL5,2853,0,1
FAM104A,2533,0,1
LOC101928676,1462,0,1
ARL6IP4,2929,0,1
PAK1,1784,0,1
NIF3L1,2079,0,1
FBXW11,1349,0,1
ROMO1,649,0,1
MKNK1,2222,0,1
UIMC1,1022,0,1
GGH,1836,0,1
NAA38,2519,0,1
SPINT2,695,0,1
CSRP2,2899,0,1
ZNF23,932,0,1
PNRC2,1597,0,1
LOC284242,2944,0,1
JAM2,2815,0,1
TTC37,1481,0,1
MIR3656,2996,0,1
VSTM2A,2475,0,1
PDE1A,785,0,1
TCEB1,2083,0,1
EDIL3,983,0,1
ND2,2662,0,4
LOC257152,2944,0,1
SLC4A11,2930,0,1
POM121,2587,0,1
GDI1,2153,0,1
SPSB3,2109,0,1
PARP8,1010,0,1
LOC283045,2936,0,1
IPO4,2937,0,1
LOC101060363,2799,0,2
IFIT3,2182,0,1
CAMKV,2315,0,1
FBXO33,1746,0,1
FAM49A,992,0,1
CPLX2,2347,0,1
PELI3,993,0,1
CTD-2537I9.5,2873,0,1
RP11-521O16.2,2945,0,1
GPR158,2840,0,1
JAKMIP1,13,0,1
PPIB,2884,0,1
AP3S1,2575,0,1
RPS27A,2958,0,1
LOC102724884,1566,0,1
LINC00849,2483,0,1
DDX5,2738,0,1
NIFK-AS1,1750,0,1
LINGO2,266,0,1
NEFL,2826,0,2
RAP1B,2621,0,1
MAP3K4,1490,0,1
AGXT2,2980,0,1
KGFLP2,649,0,1
DDX3Y,1191,0,1
GARS,1976,0,1
UROD,2622,0,1
PCSK1,2891,0,1
MPRIP-AS1,2945,0,1
RPS29,2152,0,1
C1orf123,686,0,1
SPHKAP,2221,0,1
GCA,1389,0,1
ANKRD10-IT1,623,0,1
ZBTB16,2150,0,1
NDUFB5,2076,0,1
ZC3H7B,2215,0,1
HLA-DRB6,2944,0,1
RAD23B,62,0,1
C17orf58,2488,0,1
CCK,1976,0,1
CSDE1,2618,0,1
RAB3GAP1,1918,0,1
PCDHGA1,295,0,1
PRO1804,2389,1,1
RAB2B,2535,0,1
NME1,1121,0,1
CNP,1998,0,1
C1orf168,2944,0,1
EFEMP1,2941,0,1
GORASP2,1756,0,1
CD59,2978,0,1
SNORA71B,2980,0,1
SYNGR3,145,0,1
NAA10,455,0,1
C1orf115,707,0,1
MTMR10,2936,0,1
TMEM132C,2834,0,1
EXOC8,1129,0,1
GFOD1,1299,0,1
MORC3,1222,0,1
NR2F1,1586,0,1
BRINP2,2973,0,1
PCGF6,2783,0,1
CLU,2696,0,1
LOC286068,2980,0,1
FGF1,2155,0,1
FRMPD2,1895,0,1
NTRK3,2066,0,1
EIF1AX,2912,0,1
TMEM9,1452,0,1
NDUFB11,1100,0,1
ZBTB21,1366,0,1
PRRT3,2971,0,1
TMEM126A,362,0,1
S1PR1,2155,0,1
OLIG1,2697,0,1
ERICH4,2980,0,1
BMI1,2993,0,1
PRKAR2B,2644,0,1
SHC3,2363,0,1
LAPTM4A,2782,0,1
PLSCR4,2116,0,1
MSRB2,2563,0,1
WDR6,2956,0,1
MRAS,1715,0,1
PDHA1,2166,0,1
RGS7BP,2468,0,1
TSHZ3,1708,0,1
PRR18,1878,0,1
WDR11,1651,0,1
APOPT1,2516,0,1
PWP1,2384,0,1
TUFT1,1274,0,1
IFNW1,2980,0,1
ITPK1,1751,0,1
CDK2AP1,2696,0,1
TTTY1,2785,0,1
SLC39A10,1434,0,1
CTC-459F4.3,527,0,1
SLC10A3,2980,0,1
HSD17B12,1721,0,1
RPL13A,2111,0,1
MICAL1,2834,0,1
CAPRIN2,2010,0,1
RPS18,2299,0,1
ARHGAP44,2946,0,1
PFKFB3,2696,0,1
CHMP3,1883,0,1
ZNF146,2900,0,1
NDUFA4,2826,0,2
SPIN1,1432,0,1
GPR19,2395,0,1
STXBP1,2882,0,3
HDDC2,64,0,1
IGSF11,2760,0,1
SNHG6,2191,0,1
FAM101B,2989,0,1
LOC101928076,2980,0,1
MAP1A,390,0,1
ZNF462,2630,0,1
LOC100996724,2681,0,1
EIF4B,2900,0,1
RBM24,2483,0,1
TCF7L2,2899,0,1
FAM189A1,2846,0,1
EVI2B,2897,0,1
RP3-508D13.1,2980,0,1
SPRYD3,2539,0,1
AP2M1,2728,0,1
CYP1B1,2914,0,1
RRM2B,2947,0,1
MAP7D1,778,0,1
LECT2,2980,0,1
AP3S2,1510,0,1
TERF1,2051,0,1
TUNAR,1588,0,1
NOL7,2495,0,1
PLEKHA2,69,0,1
COCH,2399,0,1
ZSWIM6,1853,0,1
DUSP22,1577,0,1
ABCC8,2481,0,1
CDK5,1848,0,1
SGPP1,1357,0,1
UBR3,2282,0,1
RPLP0,2205,0,1
SORL1,2865,0,1
SSBP3-AS1,2215,0,1
BLOC1S5-TXNDC5,1662,0,1
SPIRE1,1241,0,1
USP47,2088,0,1
FAM149A,1497,0,1
TMEM246,1008,0,1
CRTC3,2956,0,1
TUSC1,2777,0,1
COQ3,700,0,1
MAFF,2889,1,1
CCNI,2644,0,1
EPDR1,967,0,1
RP11-53O19.3,2775,0,1
MYOM2,1301,0,1
PAPLN,2721,0,1
WWC2,2945,0,1
RPS17,2310,0,1
GOLPH3,2844,0,1
ABHD17B,2110,0,1
BHLHE22,947,0,1
TAF6,525,0,1
CSGALNACT2,1896,0,1
LOC647070,565,0,1
ZFP62,2900,0,1
CGGBP1,1347,0,1
COPS5,738,0,1
CDKN2B-AS1,2945,0,1
ARL4A,2725,0,1
GAB2,573,0,1
HIST1H3G,2980,0,1
FAM73A,2483,0,1
HAUS3,2936,0,1
ARMCX2,10,0,1
FAM8A1,2864,0,1
SLC25A21-AS1,2980,0,1
MKKS,1206,0,1
PGK1,2850,0,1
PLS3,2660,0,1
LOC100289097,864,0,1
RALBP1,2963,0,1
FAM126B,1222,0,1
UBLCP1,2483,0,1
7-Sep,2025,0,1
EEF1G,2310,0,1
HS6ST3,1553,0,1
ACTL6B,1895,0,1
SKIV2L,2937,0,1
RP11-300A12.2,2980,0,1
CLTB,2291,0,1
SH2D5,2710,0,1
NOXRED1,2785,0,1
FBXL15,2928,0,1
NAPG,1719,0,1
MRPL18,1246,0,1
HS3ST2,771,0,1
TNS1,2924,0,1
VDAC2,1376,0,1
COX7A1,1000,0,1
MTMR12,1471,0,1
EDAR,2943,0,1
PLGLB1,2411,0,1
AP006547.3,2785,0,1
RNMT,874,0,1
BABAM1,2691,0,1
RBP4,1895,0,1
CHURC1,1544,0,1
LINC00342,2834,0,1
ATG2B,1286,0,1
TOMM34,1382,0,1
KIFC2,856,0,1
FXR1,1818,0,1
MAST3,199,0,1
GTF2H2B,2764,0,1
SRGAP3,1286,0,1
ETS2,2934,0,1
HLA-DQB2,2873,0,1
NCR3LG1,2973,0,1
PFDN1,2373,0,1
DOCK10,1292,0,1
CLCN3,2282,0,1
SERF1A,2256,0,1
AGPAT3,2797,0,1
SLCO1C1,918,0,1
SOX21,2980,0,1
ACVR1,1201,0,1
HSPB11,2983,0,1
LGALS1,2693,0,1
PHB2,1047,0,1
FAM91A1,2914,0,1
LINC00094,1025,0,1
UAP1,996,0,1
LYRM5,2527,0,1
DDX21,1935,0,1
ZNF611,459,0,1
VAMP3,2450,0,1
C8orf46,1151,0,1
BC038731,2873,0,1
MAP2K4,684,0,1
LINC00086,2157,0,1
DDX6,999,0,1
C3orf18,2929,0,1
CAMK2A,88,0,1
RBAK,1134,0,1
LOC100505715,1566,0,1
SARAF,2799,0,2
DBNDD2,2019,0,1
POLR2K,2853,0,1
TMEM200A,897,0,1
LOC100507291,2980,0,1
ANXA5,2898,0,1
ATP8A1,668,0,1
FLJ22184,586,0,1
DYNC1I2,1778,0,1
CALY,1669,0,1
RAB37,2936,0,1
CLASP1,1929,0,1
DACH2,785,0,1
HIAT1,1024,0,1
NDUFA9,2839,0,1
DNAH17-AS1,2945,0,1
C9orf135-AS1,2874,0,1
MYH15,2785,0,1
NDUFC1,1973,0,1
AFTPH,1694,0,1
KLHDC10,160,0,1
TMX3,1209,0,1
MAPK11,2845,0,1
MIF,2728,0,1
TMEM255A,2944,0,1
HEY1,2024,0,1
KCNK1,2997,0,1
KIAA0319,74,0,1
RCN2,1806,0,1
CS,221,0,1
C7orf55-LUC7L2,2801,0,1
ARMCX5-GPRASP2,2707,0,1
AKR1C2,1681,0,1
RBM25,1720,0,1
ANKRD34C,2407,0,1
KDR,2897,0,1
DNAJC1,2567,0,1
PABPN1,1101,0,1
SERPINB6,2388,0,1
SUB1,1071,0,1
IPO7,1731,0,1
CNTNAP2,1356,0,1
ARNT2,2234,0,1
DEF8,1757,0,1
DNM1,2799,0,2
PUF60,2942,0,1
B4GALT5,1805,0,1
ZMAT2,2692,0,1
DNAJC24,932,0,1
PRPS2,2891,0,1
GNA12,2611,0,1
FAM179B,2281,0,1
SGK1,1944,0,1
PAK7,2871,0,1
WFDC10B,2980,0,1
ZFAND5,2967,0,1
EVI2A,2957,0,1
KCNQ5,1204,0,1
PPEF1,2546,1,1
CFL2,1544,0,1
PDZD11,1243,0,1
CCAR1,2109,0,1
ARHGDIG,2937,0,1
SATB1,2955,0,1
BRD4,414,0,1
CRY1,1360,0,1
ACSBG1,2887,0,1
PIGT,2100,0,1
TSPAN5,1920,0,1
TDRD9,953,0,1
COPS8,827,0,1
NDUFB9,2577,0,1
HMGB1P4,2920,0,1
CSTB,1242,0,1
LOC101930075,2372,0,1
CCZ1,2967,0,1
CCDC88A,2834,0,1
CABP7,1446,0,1
EIF3F,2836,0,1
PSMB4,1689,0,1
RAB24,751,0,1
RP5-1085F17.3,2681,0,1
AF520793,1818,0,1
KAL1,1438,0,1
ILK,2847,0,1
MMADHC,1776,0,1
UNC13C,2440,0,1
ARL6IP5,2840,0,1
OPN3,300,0,1
WBSCR17,1552,0,1
CREG1,2307,0,1
IL1RAPL1,2118,0,1
N4BP2L2,2957,0,1
LOC100507462,2980,0,1
LNP1,2120,0,1
MPDZ,1494,0,1
BAI2,2293,0,1
JAG1,2631,0,1
AK4,2715,0,1
LINC00567,2980,0,1
NONO,2796,0,1
CAMKK1,734,0,1
ADRB1,2054,0,1
HDHD2,1794,0,1
KIF23,2980,0,1
KTN1,1788,0,1
CTCF,2210,0,1
IER3IP1,2216,0,1
SEC31A,479,0,1
GTF3A,2577,0,1
PAXIP1,1302,0,1
FABP5,13,0,1
SACS,2739,0,1
THSD7A,2700,0,1
ACAD11,2899,0,1
SLC27A1,2297,0,1
FIBP,2733,0,1
AP1G2,263,0,1
UBE2N,1213,0,1
CARS,237,0,1
OTUD3,2937,0,1
MAP2,2442,0,2
AKAP12,1612,0,1
MALAT1,2522,0,2
REPS2,992,0,1
SLC24A4,2985,0,1
ACO2,686,0,1
NEURL1B,88,0,1
CORO6,1567,0,1
GSKIP,1152,0,1
PPME1,2317,0,1
EIF4G3,2673,0,1
ARMCX1,2775,0,1
SLK,2165,0,1
FKBP5,2872,0,1
EIF3A,1476,0,1
LRFN1,2438,0,1
SYTL2,1170,0,1
LSS,2559,0,1
CFH,2631,0,1
PTPN11,2669,0,1
DDIT4,2794,0,1
RTN2,1633,0,1
SNORA29,2142,0,1
PLEKHA5,1572,0,1
GPX1,2904,0,1
LOC101927653,2979,0,1
SUN2,2888,0,1
TRIM44,1883,0,1
RANBP9,2468,0,1
RFK,808,0,1
PRKCZ,199,0,1
RP5-1074L1.4,1365,0,1
FASTKD1,1423,0,1
PNMAL1,2625,0,2
LOC101929584,2944,0,1
SLC12A2,2819,0,1
DUSP4,1292,0,1
LOC101929232,2834,0,1
ACTR6,986,0,1
CUBN,2980,0,1
EPB41L3,2817,0,1
GLUD1,2887,0,1
PSMD6,2462,0,1
CWC15,1885,0,1
COX2,2662,0,4
BEX5,2826,0,2
STAT4,300,0,1
C4orf46,2495,0,1
NAE1,1104,0,1
LOC102724809,2980,0,1
CYC1,1852,0,1
RPS6KA2,2920,0,1
SAMHD1,2591,0,1
NRIP3,2221,0,1
ATF7IP,585,0,1
EEF1D,2211,0,1
STK39,2456,0,1
SCARA5,2914,0,1
LOC554174,2980,0,1
RP4-635E18.8,1467,0,1
MORF4L2,2157,0,1
ZNF189,461,0,1
GNAI1,2282,0,1
TRMT112,1123,0,1
CACNA1B,2408,0,1
IMPA1,2383,0,1
FAM213A,2618,0,1
UBE2V2,924,0,1
PLCB1,2739,0,1
DUSP8,570,0,1
GALNT16,1169,0,1
LINC01057,2944,0,1
C19orf53,1849,0,1
RPL15,2575,0,1
PLEKHA6,2411,0,1
TSC22D1,2365,0,1
HIST1H2BK,2937,0,1
ADRA2C,2943,0,1
RNF19A,1935,0,1
NDUFA11,1354,0,1
CMC2,2771,0,1
HDAC4,1394,0,1
RAB11A,2391,0,1
BAI3,2922,0,1
KCNIP4,1945,0,1
NOLC1,2511,0,1
MAN1B1-AS1,865,0,1
LOC100272216,1704,0,1
LOC102723918,1643,0,1
FAM168B,2375,0,1
LOC221272,2875,0,1
CCDC25,596,0,1
FAM41AY1,2944,0,1
NPTX2,483,0,1
HDAC1,2862,0,1
MTCL1,2818,0,1
SLCO3A1,372,0,1
ZNF540,2507,0,1
MIR600,2118,0,1
SEMA5B,1224,0,1
DZIP3,900,0,1
SOSTDC1,2368,0,1
TMED9,1994,0,1
COL4A2,1674,0,1
IBTK,1856,0,1
POLE3,1593,0,1
GTF3C6,2447,0,1
SNRNP70,457,0,1
C19orf70,1441,0,1
KBTBD11,2748,0,1
NAA20,2850,0,1
NMD3,2486,0,1
LOC101928789,2980,0,1
NKX6-3,2783,0,1
CARKD,2805,0,1
MIR943,2845,0,1
MIR6840,1490,0,1
CMTM4,1795,0,1
SLC25A4,1734,0,1
AUP1,454,0,1
EIF3E,1347,0,1
RASEF,49,0,1
CYGB,2943,0,1
CBX5,294,0,1
MRAP2,1291,0,1
FN3KRP,874,0,1
MYRFL,2980,0,1
DNER,2282,0,1
LOC441461,2550,0,1
C4orf27,701,0,1
AP1B1,2847,0,1
IFIT1,2852,0,1
MAST4,1687,0,1
RPS21,2310,0,1
ARHGAP18,1928,0,1
ABR,2969,0,1
LAMP2,1714,0,1
BSDC1,2956,0,1
PFDN5,2958,0,1
TPD52L1,2418,0,1
PET100,2373,0,1
ZDHHC8,2930,0,1
SNRPN,1371,0,1
VBP1,1936,0,1
PEX11B,980,0,1
MRPS9,2949,0,1
CFHR2,2897,0,1
SLC39A14,2052,0,1
KIF1A,189,0,1
PPP1CC,2358,0,1
ZFAND2A,616,0,1
AKR1B1,616,0,1
MAPRE2,1160,0,1
CCDC113,1213,0,1
ARHGEF26,2664,0,1
TRAPPC8,1795,0,1
PNPLA6,2597,0,1
HERC2P2,2191,0,1
VOPP1,2172,0,1
LOC100289333,85,0,1
MEF2A,1283,0,1
PSMA4,2879,0,1
SLC4A3,1113,0,1
TMEM150C,736,0,1
COBL,2587,0,1
KIRREL3-AS2,2785,0,1
RPS11,2299,0,1
TMEM106B,2977,0,1
MRPL20,1971,0,1
KLHDC9,566,0,1
GUSB,2956,0,1
GPX4,130,0,1
RPS6KC1,1882,0,1
SDF4,517,0,1
MYL6,2150,0,1
RPRD1A,1844,0,1
NDUFB10,1850,0,1
TUBA4A,332,0,1
FSD1,539,0,1
LOC100129550,551,0,1
ACOT7,2965,0,1
EIF1,529,0,1
TROVE2,1796,0,1
LINGO1,1554,0,1
ATP5H,1246,0,1
PFKP,1678,0,1
LRFN5,2645,0,1
DGKZ,1759,0,1
OAT,2826,0,2
KIAA1841,2971,0,1
ANKDD1A,2899,0,1
LOC100996412,1609,0,1
FH,64,0,1
RPS12,2309,0,1
ANKRD34A,1143,0,1
INPP1,2970,0,1
CNOT7,2179,0,1
LINC00577,2785,0,1
RPL9,2800,0,2
RPPH1,2945,0,1
EIF4A2,2355,0,1
EGR4,1681,0,1
DAD1,1559,0,1
LOC283588,2551,0,1
FAM102B,24,0,1
CXADR,787,0,1
