Gene_ID,Node_ID,Is_AD_Biomarker,Cluster_k10
LINC00582,2944,0,3
KCNN2,1284,0,3
DPYSL2,2882,0,9
MCC,2913,0,3
C7orf60,595,0,3
SAFB2,1860,0,3
LCMT1,1125,0,3
RP1-170O19.14,2874,0,3
MRPL41,327,0,3
SSBP3,2972,0,3
TMEM123,2887,0,3
LOC100288238,2944,0,3
NXPH4,2783,0,3
PPP1R27,2886,0,3
RP5-1184F4.5,2944,0,3
LINC00167,2944,0,3
RPLP2,2942,0,3
DCXR,2373,0,3
HIVEP2,431,0,3
GNAO1,1560,0,3
CDC40,2061,0,3
ENC1,2826,0,5
EIF3D,2856,0,3
LOC286052,1191,0,3
ALAS1,1734,0,3
GDPD1,1481,0,3
CMIP,2550,0,3
EHD3,1166,0,3
STUB1,2359,0,3
MAF1,1135,0,3
TNFRSF21,1401,0,3
LOC646014,2845,0,3
AP2S1,2932,0,3
LOC220729,852,0,3
SOX12,2944,0,3
SEZ6L2,1561,0,3
LOC729966,78,0,3
BAIAP3,586,0,3
SNX30,701,0,3
KPNB1,1917,0,3
FAM47C,2944,0,3
ZMIZ2,2568,0,3
CETN3,1255,0,3
JAKMIP3,1275,0,3
NHLH2,1446,0,3
KCNMB4,2341,0,3
SERTM1,903,0,3
KCTD2,724,0,3
WBP1L,1879,0,3
MORF4L1,2575,0,2
C14orf166,1776,0,3
ORC3,2192,0,3
MAPKBP1,346,0,3
LRRFIP1,716,0,3
RAP2A,1300,0,3
SCRN1,2234,0,2
L1CAM,1178,0,3
DCK,2946,0,3
EIF4A1,1237,0,3
TANC2,1034,0,3
DPM1,2775,0,3
8-Sep,100,0,3
KIAA0232,2618,0,3
ZNHIT3,647,0,3
VAT1L,2983,0,3
SHISA6,2221,0,3
PRDX1,1371,0,3
NKTR,2834,0,3
CACNA1E,2538,0,3
RPL37,2737,0,6
ARHGEF18,1869,0,3
ANAPC16,716,0,3
CEP170B,293,0,3
CANX,2772,0,3
CARD11,2945,0,3
RP11-73M18.8,2607,0,3
WSB2,2707,0,2
SEC22B,2586,0,3
UBE2E1,2275,0,3
EPAS1,2889,0,3
HNRNPA2B1,2325,0,3
PLXNA1,227,0,3
UQCRFS1,1121,0,3
ELP3,2327,0,3
NEUROD1,1062,0,3
ZMPSTE24,2752,0,3
PAQR6,2794,0,3
SLC17A6,2716,0,3
TCTA,1303,0,3
APEX1,16,0,3
PAX6,2421,0,3
ZNF587,766,0,3
ARHGEF4,319,0,3
EPCAM,1292,0,3
HEPH,2941,0,3
APP,2157,0,2
SNTA1,2296,0,3
TTLL7,2967,0,3
PRTFDC1,1896,0,3
AGPAT9,2824,0,3
PPP2R2D,1644,0,3
KATNAL1,1881,0,3
RWDD1,1323,0,3
CALML6,2980,0,3
LONRF2,2739,0,3
PPP2R2C,2339,0,3
FAT1,2497,0,3
GOT1,2031,0,3
PSMD8,1848,0,3
CCDC140,2980,0,3
DVL1,2347,0,3
CRYZ,877,0,3
ZDHHC23,1725,0,3
PFN2,2826,0,5
GNAQ,750,0,3
CTBP2,1796,0,3
TMEM65,1083,0,3
GPD1L,1699,0,3
LOC101927424,1382,0,3
PLOD2,2940,0,3
ZNF90,2945,0,3
FCN3,2944,0,3
RP11-819C21.1,1126,0,3
LOC644852,2980,0,3
UQCRB,2435,0,3
TST,2941,0,3
NDRG1,2362,0,3
LOC202181,476,0,3
LOC101243545,1821,0,3
TUBB2B,2696,0,2
NEK7,2889,0,3
LOC101928343,2980,0,3
SF3B4,2798,0,3
PKM,1448,0,3
PAF1,2681,0,3
NAP1L1,2770,0,3
AK6,2996,0,3
MYEOV2,2236,0,3
UBC,2799,0,6
RAPGEF5,1023,0,3
TECPR2,2797,0,3
SAMD4A,2420,0,3
MZT2A,2904,0,3
TDG,2801,0,3
AP000253.1,2945,0,3
RPF2,566,0,3
G0S2,2937,0,3
MFHAS1,2989,0,3
PABPC1L2A,2624,0,3
CMPK2,1826,0,3
AC092620.2,1075,0,3
ATP12A,2944,0,3
CHRM3,2380,0,3
ARMC2-AS1,129,0,3
PPIL3,1214,0,3
ATCAY,149,0,3
CBX6,2382,0,3
KIF1B,2970,0,3
CHMP2A,647,0,3
LOC284939,2134,0,3
ATR,932,0,3
TOMM40,865,0,3
ABCA3,1812,0,3
S100B,2941,0,3
YWHAB,2838,0,6
GLIS2,918,0,3
POLR2L,1669,0,3
ATP13A1,895,0,3
KLHL24,458,0,3
LINC00616,2945,0,3
FAM162B,2937,0,3
GUCY1B3,1776,0,3
RPS28,2366,0,2
ZNF195,2834,0,3
RPH3A,420,0,3
OSBPL6,993,0,3
FLJ11710,2785,0,3
EIF3K,2239,0,3
RPS19BP1,2942,0,3
NDUFB3,1636,0,3
ABLIM1,2325,0,3
KCND2,813,0,3
SH3YL1,1219,0,3
RABGAP1,2621,0,3
SASH3,2943,0,3
CADM2,2717,0,3
R3HDM1,2955,0,3
FARP1,419,0,3
SRRM4,2963,0,3
11-Sep,2830,0,3
LCOR,2698,0,3
SCAI,1447,0,3
IFITM1,2924,0,3
MT1HL1,1998,0,3
HLTF,1478,0,3
SLC17A7,2987,0,3
AX747132,1567,0,3
LOC101929512,2980,0,3
B2M,2211,0,3
LINC00528,2944,0,3
ZNF213,592,0,3
DAAM2,466,0,3
HLA-DPA2,2875,0,3
MAPRE1,2819,0,3
DPY19L2,2551,0,3
RP11-466P24.7,2825,0,3
C11orf96,2211,0,3
MRPL27,2373,0,3
NRXN2,265,0,3
CYP2B7P,2944,0,3
SRPK1,2950,0,3
3-Sep,390,0,3
ZHX2,2215,0,3
ACADM,2912,0,3
SMS,13,0,3
FAM136A,522,0,3
NSUN5P1,430,0,3
SLC25A3,2864,0,2
CTDP1,2783,0,3
AADACL2,2980,0,3
ZMIZ1-AS1,2944,0,3
PTTG1IP,2362,0,3
C4orf3,1730,0,3
TMEM14C,701,0,3
DECR1,2819,0,3
LOC101928635,2783,0,3
LOC101927623,2980,0,3
NDUFAF2,2178,0,3
NAGPA,2709,0,3
ODF3L1,2980,0,3
FKSG49,38,0,3
GSTA4,2779,0,3
FDFT1,2428,0,3
SERINC5,2887,0,3
CDIPT,2442,0,5
CRMP1,1288,0,3
TPBG,2825,0,3
KMT2E,2208,0,3
FGF13,486,0,3
COPS4,996,0,3
RPL36A,2996,0,3
RPL35A,2821,0,3
TBC1D10B,1231,0,3
NUPR1,2886,0,3
LOC93622,2061,0,3
ZCCHC8,2411,0,3
BCL6,2116,0,3
C6orf211,1007,0,3
SRSF11,2993,0,3
RHOT1,2992,0,3
YTHDF2,1883,0,3
SMAP1,2983,0,3
EEF1DP5,2874,0,3
BSCL2,380,0,3
PSMG3,2949,0,3
C1orf122,1626,0,3
RP11-199F11.2,2722,0,3
LAMB2,2632,0,3
NLN,1705,0,3
PIH1D1,1984,0,3
SORCS2,2913,0,3
BOD1,780,0,3
ATP9A,1014,0,3
HDLBP,539,0,3
TNFAIP8L1,381,0,3
GUCY1A2,2997,0,3
PJA1,2250,0,3
RFX4,2913,0,3
CLDN5,2862,0,3
UBR1,2992,0,3
SGSM1,1401,0,3
FGFR3,2697,0,2
DACT3-AS1,2944,0,3
CALM1,2603,0,5
CUX2,1157,0,3
CTD-2292M16.8,2593,0,3
LOC100288310,1056,0,3
TANC1,1383,0,3
FADS1,2920,0,3
C21orf33,2797,0,3
STYK1,1669,0,3
CDC42BPA,2208,0,3
RPUSD1,2943,0,3
C19orf68,2783,0,3
MDM1,2847,0,3
ATP2B1,2739,0,3
RAI1,2698,0,3
BIRC2,2948,0,3
USP5,2785,0,3
SNX17,2105,0,3
ATP5A1,2625,0,5
CNPY2,1521,0,3
HBA1,1629,0,3
SLC25A23,393,0,3
FARSB,2538,0,3
PIK3R1,2429,0,3
PMPCB,1881,0,3
GABRG1,2941,0,3
SLC2A3,30,0,3
SULT1A1,430,0,3
HERPUD1,1199,0,3
ANKRD33B,953,0,3
STAMBPL1,2935,0,3
AK3,2713,0,3
VARS2,2859,0,3
ZNF532,2526,0,3
CLSTN1,2403,0,2
SRRM2,1999,0,3
ZNF280B,1644,0,3
CCNT1,2100,0,3
TNR,214,0,3
MKRN4P,728,0,3
ADAMTS10,2765,0,3
AP1S2,563,0,3
LOC101927482,2945,0,3
RAN,2159,0,3
LOC101927098,2944,0,3
ESD,1887,0,3
MAPK9,2595,0,3
TRIM38,2943,0,3
ADM,2655,0,3
KRT5,2980,0,3
UQCR11,208,0,3
KAT2A,2962,0,3
CCR8,2980,0,3
NAP1L3,2625,0,5
UBE2QL1,2864,0,2
RP11-631N16.2,2785,0,3
FAM210B,1662,0,3
PAK3,2864,0,2
FOXP1-IT1,1101,0,3
FLRT2,960,0,3
PRELP,2633,0,3
SEMA4D,2956,0,3
CELF2,108,0,3
BC062753,2734,0,3
LOC100130429,2215,0,3
HIST1H2AC,2814,0,3
FGF14,368,0,3
PRDX2,212,0,3
DLGAP1,1007,0,3
MLH1,1702,0,3
BC022047,1461,0,3
ZNF776,1222,0,3
COX1,2662,0,10
SLC47A1,1446,0,3
DLGAP2,1606,0,3
RPS7,2152,0,2
CA2,2760,0,3
CAMKK2,2929,0,3
GPRC5B,2497,0,3
OPTN,1946,0,3
BEX1,2882,0,9
CD248,2897,0,3
CELSR2,860,0,3
CELF5,271,0,3
C8orf22,2944,0,3
CCT3,1125,0,3
PET117,1836,0,3
NPTN,2882,0,9
WBP5,1732,0,3
AGPAT5,2614,0,3
STMN1,300,0,3
MACF1,1715,0,3
ADIPOR2,2888,0,3
GNG7,747,0,3
TM9SF2,1719,0,3
RASA1,2593,0,3
CD163L1,2873,0,3
NDUFB8,2404,0,2
EBNA1BP2,2683,0,3
MRPL32,2525,0,3
AQP4,2795,0,3
GRAMD1B,231,0,3
RAB2A,673,0,3
RPL27A,2206,0,3
ANAPC13,2308,0,3
PTDSS1,2092,0,3
SIPA1L2,707,0,3
SOX2-OT,2705,0,3
HPCA,536,0,3
ZBTB44,1360,0,3
VPS37C,1537,0,3
MOBP,1878,0,3
HSPA1A,2696,0,2
MAP4K3,1555,0,3
LOC100996668,1283,0,3
ZNF25,2475,0,3
FAM161B,1704,0,3
ZNF84,1103,0,3
TUBA1A,2662,0,10
GABBR2,145,0,3
CACNG3,1895,0,3
SYNPR,340,0,3
TTC13,1724,0,3
JUND,1574,0,3
LRRC8B,1769,0,3
PGAM1,2799,0,6
PPFIBP1,439,0,3
DUSP14,2244,0,3
PTK2,1297,0,3
C10orf85,1506,0,3
TSPAN31,577,0,3
UPF3A,1467,0,3
RGS5,2760,0,3
ANAPC5,1757,0,3
TARDBP,2752,0,3
BLOC1S5,523,0,3
SVOP,663,0,3
FTH1P5,2882,0,9
EPC1,1566,0,3
ATP6AP1,1388,0,3
HSPB8,1749,0,3
HSPA13,787,0,3
SNHG19,2899,0,3
CKB,1095,0,3
FERMT2,2887,0,3
ZNF664,2819,0,3
PDCD6,1704,0,3
ZNF827,337,0,3
MRPL57,98,0,3
GADD45A,2572,0,3
TRAPPC12,1848,0,3
NDUFV3,1469,0,3
LOC101927044,2980,0,3
THAP9-AS1,619,0,3
CDS2,65,0,3
EPB41L2,2872,0,3
AC009502.4,2944,0,3
C11orf68,2540,0,3
ADIRF,2631,0,3
KCNA1,1624,0,3
YBX3,2505,0,3
ENO1,2653,0,3
DKFZP586I1420,1384,0,3
FCER1A,2945,0,3
CCDC84,273,0,3
SACM1L,2864,0,2
SCN1B,1157,0,3
RPS6,2072,0,2
FAM19A1,339,0,3
CASKIN1,263,0,3
RP11-247L20.4,2951,0,3
CFL1,2416,0,2
RTN3,332,0,3
LOC101060275,2372,0,1
BOLA3,2780,0,3
PCYOX1,2586,0,3
DMTN,1910,0,3
CUX1,1157,0,3
SYT17,276,0,3
ZBTB18,2365,0,2
TAGLN3,1014,0,3
TBCK,2638,0,3
GALNT15,2324,0,3
LSAMP,2532,0,3
RP11-96K19.4,2944,0,3
SERINC1,2840,0,2
NUMBL,139,0,3
METTL5,2853,0,3
FAM104A,2533,0,3
LOC101928676,1462,0,3
ARL6IP4,2929,0,3
PAK1,1784,0,3
NIF3L1,2079,0,3
FBXW11,1349,0,3
ROMO1,649,0,3
MKNK1,2222,0,3
UIMC1,1022,0,3
GGH,1836,0,3
NAA38,2519,0,3
SPINT2,695,0,3
CSRP2,2899,0,3
ZNF23,932,0,3
PNRC2,1597,0,3
LOC284242,2944,0,3
JAM2,2815,0,3
TTC37,1481,0,3
MIR3656,2996,0,3
VSTM2A,2475,0,3
PDE1A,785,0,3
TCEB1,2083,0,3
EDIL3,983,0,3
ND2,2662,0,10
LOC257152,2944,0,3
SLC4A11,2930,0,3
POM121,2587,0,3
GDI1,2153,0,2
SPSB3,2109,0,3
PARP8,1010,0,3
LOC283045,2936,0,3
IPO4,2937,0,3
LOC101060363,2799,0,6
IFIT3,2182,0,3
CAMKV,2315,0,3
FBXO33,1746,0,3
FAM49A,992,0,3
CPLX2,2347,0,3
PELI3,993,0,3
CTD-2537I9.5,2873,0,3
RP11-521O16.2,2945,0,3
GPR158,2840,0,2
JAKMIP1,13,0,3
PPIB,2884,0,3
AP3S1,2575,0,2
RPS27A,2958,0,3
LOC102724884,1566,0,3
LINC00849,2483,0,3
DDX5,2738,0,2
NIFK-AS1,1750,0,3
LINGO2,266,0,3
NEFL,2826,0,5
RAP1B,2621,0,3
MAP3K4,1490,0,3
AGXT2,2980,0,3
KGFLP2,649,0,3
DDX3Y,1191,0,3
GARS,1976,0,3
UROD,2622,0,3
PCSK1,2891,0,3
MPRIP-AS1,2945,0,3
RPS29,2152,0,2
C1orf123,686,0,3
SPHKAP,2221,0,3
GCA,1389,0,3
ANKRD10-IT1,623,0,3
ZBTB16,2150,0,3
NDUFB5,2076,0,3
ZC3H7B,2215,0,3
HLA-DRB6,2944,0,3
RAD23B,62,0,3
C17orf58,2488,0,3
CCK,1976,0,3
CSDE1,2618,0,3
RAB3GAP1,1918,0,3
PCDHGA1,295,0,3
PRO1804,2389,1,3
RAB2B,2535,0,3
NME1,1121,0,3
CNP,1998,0,3
C1orf168,2944,0,3
EFEMP1,2941,0,3
GORASP2,1756,0,3
CD59,2978,0,3
SNORA71B,2980,0,3
SYNGR3,145,0,3
NAA10,455,0,3
C1orf115,707,0,3
MTMR10,2936,0,3
TMEM132C,2834,0,3
EXOC8,1129,0,3
GFOD1,1299,0,3
MORC3,1222,0,3
NR2F1,1586,0,3
BRINP2,2973,0,3
PCGF6,2783,0,3
CLU,2696,0,2
LOC286068,2980,0,3
FGF1,2155,0,3
FRMPD2,1895,0,3
NTRK3,2066,0,3
EIF1AX,2912,0,3
TMEM9,1452,0,3
NDUFB11,1100,0,3
ZBTB21,1366,0,3
PRRT3,2971,0,3
TMEM126A,362,0,3
S1PR1,2155,0,3
OLIG1,2697,0,2
ERICH4,2980,0,3
BMI1,2993,0,3
PRKAR2B,2644,0,3
SHC3,2363,0,3
LAPTM4A,2782,0,2
PLSCR4,2116,0,3
MSRB2,2563,0,3
WDR6,2956,0,3
MRAS,1715,0,3
PDHA1,2166,0,3
RGS7BP,2468,0,3
TSHZ3,1708,0,3
PRR18,1878,0,3
WDR11,1651,0,3
APOPT1,2516,0,3
PWP1,2384,0,3
TUFT1,1274,0,3
IFNW1,2980,0,3
ITPK1,1751,0,3
CDK2AP1,2696,0,2
TTTY1,2785,0,3
SLC39A10,1434,0,3
CTC-459F4.3,527,0,3
SLC10A3,2980,0,3
HSD17B12,1721,0,3
RPL13A,2111,0,3
MICAL1,2834,0,3
CAPRIN2,2010,0,3
RPS18,2299,0,2
ARHGAP44,2946,0,3
PFKFB3,2696,0,2
CHMP3,1883,0,3
ZNF146,2900,0,3
NDUFA4,2826,0,5
SPIN1,1432,0,3
GPR19,2395,0,3
STXBP1,2882,0,9
HDDC2,64,0,3
IGSF11,2760,0,3
SNHG6,2191,0,2
FAM101B,2989,0,3
LOC101928076,2980,0,3
MAP1A,390,0,3
ZNF462,2630,0,3
LOC100996724,2681,0,3
EIF4B,2900,0,3
RBM24,2483,0,3
TCF7L2,2899,0,3
FAM189A1,2846,0,3
EVI2B,2897,0,3
RP3-508D13.1,2980,0,3
SPRYD3,2539,0,3
AP2M1,2728,0,3
CYP1B1,2914,0,3
RRM2B,2947,0,3
MAP7D1,778,0,3
LECT2,2980,0,3
AP3S2,1510,0,3
TERF1,2051,0,3
TUNAR,1588,0,3
NOL7,2495,0,3
PLEKHA2,69,0,3
COCH,2399,0,3
ZSWIM6,1853,0,3
DUSP22,1577,0,3
ABCC8,2481,0,3
CDK5,1848,0,3
SGPP1,1357,0,3
UBR3,2282,0,3
RPLP0,2205,0,3
SORL1,2865,0,2
SSBP3-AS1,2215,0,3
BLOC1S5-TXNDC5,1662,0,3
SPIRE1,1241,0,3
USP47,2088,0,3
FAM149A,1497,0,3
TMEM246,1008,0,3
CRTC3,2956,0,3
TUSC1,2777,0,3
COQ3,700,0,3
MAFF,2889,1,3
CCNI,2644,0,3
EPDR1,967,0,3
RP11-53O19.3,2775,0,3
MYOM2,1301,0,3
PAPLN,2721,0,3
WWC2,2945,0,3
RPS17,2310,0,2
GOLPH3,2844,0,3
ABHD17B,2110,0,3
BHLHE22,947,0,3
TAF6,525,0,3
CSGALNACT2,1896,0,3
LOC647070,565,0,3
ZFP62,2900,0,3
CGGBP1,1347,0,3
COPS5,738,0,3
CDKN2B-AS1,2945,0,3
ARL4A,2725,0,3
GAB2,573,0,3
HIST1H3G,2980,0,3
FAM73A,2483,0,3
HAUS3,2936,0,3
ARMCX2,10,0,3
FAM8A1,2864,0,2
SLC25A21-AS1,2980,0,3
MKKS,1206,0,3
PGK1,2850,0,3
PLS3,2660,0,3
LOC100289097,864,0,3
RALBP1,2963,0,3
FAM126B,1222,0,3
UBLCP1,2483,0,3
7-Sep,2025,0,3
EEF1G,2310,0,2
HS6ST3,1553,0,3
ACTL6B,1895,0,3
SKIV2L,2937,0,3
RP11-300A12.2,2980,0,3
CLTB,2291,0,3
SH2D5,2710,0,3
NOXRED1,2785,0,3
FBXL15,2928,0,3
NAPG,1719,0,3
MRPL18,1246,0,3
HS3ST2,771,0,3
TNS1,2924,0,3
VDAC2,1376,0,3
COX7A1,1000,0,3
MTMR12,1471,0,3
EDAR,2943,0,3
PLGLB1,2411,0,3
AP006547.3,2785,0,3
RNMT,874,0,3
BABAM1,2691,0,3
RBP4,1895,0,3
CHURC1,1544,0,3
LINC00342,2834,0,3
ATG2B,1286,0,3
TOMM34,1382,0,3
KIFC2,856,0,3
FXR1,1818,0,3
MAST3,199,0,3
GTF2H2B,2764,0,3
SRGAP3,1286,0,3
ETS2,2934,0,3
HLA-DQB2,2873,0,3
NCR3LG1,2973,0,3
PFDN1,2373,0,3
DOCK10,1292,0,3
CLCN3,2282,0,3
SERF1A,2256,0,3
AGPAT3,2797,0,3
SLCO1C1,918,0,3
SOX21,2980,0,3
ACVR1,1201,0,3
HSPB11,2983,0,3
LGALS1,2693,0,3
PHB2,1047,0,3
FAM91A1,2914,0,3
LINC00094,1025,0,3
UAP1,996,0,3
LYRM5,2527,0,3
DDX21,1935,0,3
ZNF611,459,0,3
VAMP3,2450,0,3
C8orf46,1151,0,3
BC038731,2873,0,3
MAP2K4,684,0,3
LINC00086,2157,0,2
DDX6,999,0,3
C3orf18,2929,0,3
CAMK2A,88,0,3
RBAK,1134,0,3
LOC100505715,1566,0,3
SARAF,2799,0,6
DBNDD2,2019,0,3
POLR2K,2853,0,3
TMEM200A,897,0,3
LOC100507291,2980,0,3
ANXA5,2898,0,3
ATP8A1,668,0,3
FLJ22184,586,0,3
DYNC1I2,1778,0,3
CALY,1669,0,3
RAB37,2936,0,3
CLASP1,1929,0,3
DACH2,785,0,3
HIAT1,1024,0,3
NDUFA9,2839,0,3
DNAH17-AS1,2945,0,3
C9orf135-AS1,2874,0,3
MYH15,2785,0,3
NDUFC1,1973,0,3
AFTPH,1694,0,3
KLHDC10,160,0,3
TMX3,1209,0,3
MAPK11,2845,0,3
MIF,2728,0,3
TMEM255A,2944,0,3
HEY1,2024,0,2
KCNK1,2997,0,3
KIAA0319,74,0,3
RCN2,1806,0,3
CS,221,0,3
C7orf55-LUC7L2,2801,0,3
ARMCX5-GPRASP2,2707,0,2
AKR1C2,1681,0,3
RBM25,1720,0,3
ANKRD34C,2407,0,3
KDR,2897,0,3
DNAJC1,2567,0,3
PABPN1,1101,0,3
SERPINB6,2388,0,3
SUB1,1071,0,3
IPO7,1731,0,3
CNTNAP2,1356,0,3
ARNT2,2234,0,2
DEF8,1757,0,3
DNM1,2799,0,6
PUF60,2942,0,3
B4GALT5,1805,0,3
ZMAT2,2692,0,3
DNAJC24,932,0,3
PRPS2,2891,0,3
GNA12,2611,0,3
FAM179B,2281,0,3
SGK1,1944,0,3
PAK7,2871,0,3
WFDC10B,2980,0,3
ZFAND5,2967,0,3
EVI2A,2957,0,3
KCNQ5,1204,0,3
PPEF1,2546,1,3
CFL2,1544,0,3
PDZD11,1243,0,3
CCAR1,2109,0,3
ARHGDIG,2937,0,3
SATB1,2955,0,3
BRD4,414,0,3
CRY1,1360,0,3
ACSBG1,2887,0,3
PIGT,2100,0,3
TSPAN5,1920,0,3
TDRD9,953,0,3
COPS8,827,0,3
NDUFB9,2577,0,3
HMGB1P4,2920,0,3
CSTB,1242,0,3
LOC101930075,2372,0,1
CCZ1,2967,0,3
CCDC88A,2834,0,3
CABP7,1446,0,3
EIF3F,2836,0,3
PSMB4,1689,0,3
RAB24,751,0,3
RP5-1085F17.3,2681,0,3
AF520793,1818,0,3
KAL1,1438,0,3
ILK,2847,0,3
MMADHC,1776,0,3
UNC13C,2440,0,3
ARL6IP5,2840,0,2
OPN3,300,0,3
WBSCR17,1552,0,3
CREG1,2307,0,3
IL1RAPL1,2118,0,3
N4BP2L2,2957,0,3
LOC100507462,2980,0,3
LNP1,2120,0,3
MPDZ,1494,0,3
BAI2,2293,0,3
JAG1,2631,0,3
AK4,2715,0,3
LINC00567,2980,0,3
NONO,2796,0,3
CAMKK1,734,0,3
ADRB1,2054,0,3
HDHD2,1794,0,3
KIF23,2980,0,3
KTN1,1788,0,3
CTCF,2210,0,3
IER3IP1,2216,0,3
SEC31A,479,0,3
GTF3A,2577,0,3
PAXIP1,1302,0,3
FABP5,13,0,3
SACS,2739,0,3
THSD7A,2700,0,3
ACAD11,2899,0,3
SLC27A1,2297,0,3
FIBP,2733,0,3
AP1G2,263,0,3
UBE2N,1213,0,3
CARS,237,0,3
OTUD3,2937,0,3
MAP2,2442,0,5
AKAP12,1612,0,3
MALAT1,2522,0,7
REPS2,992,0,3
SLC24A4,2985,0,3
ACO2,686,0,3
NEURL1B,88,0,3
CORO6,1567,0,3
GSKIP,1152,0,3
PPME1,2317,0,3
EIF4G3,2673,0,3
ARMCX1,2775,0,3
SLK,2165,0,3
FKBP5,2872,0,3
EIF3A,1476,0,3
LRFN1,2438,0,3
SYTL2,1170,0,3
LSS,2559,0,3
CFH,2631,0,3
PTPN11,2669,0,3
DDIT4,2794,0,3
RTN2,1633,0,3
SNORA29,2142,0,3
PLEKHA5,1572,0,3
GPX1,2904,0,3
LOC101927653,2979,0,3
SUN2,2888,0,3
TRIM44,1883,0,3
RANBP9,2468,0,3
RFK,808,0,3
PRKCZ,199,0,3
RP5-1074L1.4,1365,0,3
FASTKD1,1423,0,3
PNMAL1,2625,0,5
LOC101929584,2944,0,3
SLC12A2,2819,0,3
DUSP4,1292,0,3
LOC101929232,2834,0,3
ACTR6,986,0,3
CUBN,2980,0,3
EPB41L3,2817,0,3
GLUD1,2887,0,3
PSMD6,2462,0,3
CWC15,1885,0,3
COX2,2662,0,10
BEX5,2826,0,5
STAT4,300,0,3
C4orf46,2495,0,3
NAE1,1104,0,3
LOC102724809,2980,0,3
CYC1,1852,0,3
RPS6KA2,2920,0,3
SAMHD1,2591,0,3
NRIP3,2221,0,3
ATF7IP,585,0,3
EEF1D,2211,0,3
STK39,2456,0,3
SCARA5,2914,0,3
LOC554174,2980,0,3
RP4-635E18.8,1467,0,3
MORF4L2,2157,0,2
ZNF189,461,0,3
GNAI1,2282,0,3
TRMT112,1123,0,3
CACNA1B,2408,0,3
IMPA1,2383,0,3
FAM213A,2618,0,3
UBE2V2,924,0,3
PLCB1,2739,0,3
DUSP8,570,0,3
GALNT16,1169,0,3
LINC01057,2944,0,3
C19orf53,1849,0,3
RPL15,2575,0,2
PLEKHA6,2411,0,3
TSC22D1,2365,0,2
HIST1H2BK,2937,0,3
ADRA2C,2943,0,3
RNF19A,1935,0,3
NDUFA11,1354,0,3
CMC2,2771,0,3
HDAC4,1394,0,3
RAB11A,2391,0,3
BAI3,2922,0,3
KCNIP4,1945,0,3
NOLC1,2511,0,3
MAN1B1-AS1,865,0,3
LOC100272216,1704,0,3
LOC102723918,1643,0,1
FAM168B,2375,0,3
LOC221272,2875,0,3
CCDC25,596,0,3
FAM41AY1,2944,0,3
NPTX2,483,0,3
HDAC1,2862,0,3
MTCL1,2818,0,3
SLCO3A1,372,0,3
ZNF540,2507,0,3
MIR600,2118,0,3
SEMA5B,1224,0,3
DZIP3,900,0,3
SOSTDC1,2368,0,3
TMED9,1994,0,3
COL4A2,1674,0,3
IBTK,1856,0,3
POLE3,1593,0,3
GTF3C6,2447,0,3
SNRNP70,457,0,3
C19orf70,1441,0,3
KBTBD11,2748,0,3
NAA20,2850,0,3
NMD3,2486,0,3
LOC101928789,2980,0,3
NKX6-3,2783,0,3
CARKD,2805,0,3
MIR943,2845,0,3
MIR6840,1490,0,3
CMTM4,1795,0,3
SLC25A4,1734,0,3
AUP1,454,0,3
EIF3E,1347,0,3
RASEF,49,0,3
CYGB,2943,0,3
CBX5,294,0,3
MRAP2,1291,0,3
FN3KRP,874,0,3
MYRFL,2980,0,3
DNER,2282,0,3
LOC441461,2550,0,3
C4orf27,701,0,3
AP1B1,2847,0,3
IFIT1,2852,0,3
MAST4,1687,0,3
RPS21,2310,0,2
ARHGAP18,1928,0,3
ABR,2969,0,3
LAMP2,1714,0,3
BSDC1,2956,0,3
PFDN5,2958,0,3
TPD52L1,2418,0,3
PET100,2373,0,3
ZDHHC8,2930,0,3
SNRPN,1371,0,3
VBP1,1936,0,3
PEX11B,980,0,3
MRPS9,2949,0,3
CFHR2,2897,0,3
SLC39A14,2052,0,3
KIF1A,189,0,3
PPP1CC,2358,0,3
ZFAND2A,616,0,3
AKR1B1,616,0,3
MAPRE2,1160,0,3
CCDC113,1213,0,3
ARHGEF26,2664,0,3
TRAPPC8,1795,0,3
PNPLA6,2597,0,3
HERC2P2,2191,0,2
VOPP1,2172,0,3
LOC100289333,85,0,3
MEF2A,1283,0,3
PSMA4,2879,0,3
SLC4A3,1113,0,3
TMEM150C,736,0,3
COBL,2587,0,3
KIRREL3-AS2,2785,0,3
RPS11,2299,0,2
TMEM106B,2977,0,3
MRPL20,1971,0,3
KLHDC9,566,0,3
GUSB,2956,0,3
GPX4,130,0,3
RPS6KC1,1882,0,3
SDF4,517,0,3
MYL6,2150,0,3
RPRD1A,1844,0,3
NDUFB10,1850,0,3
TUBA4A,332,0,3
FSD1,539,0,3
LOC100129550,551,0,3
ACOT7,2965,0,3
EIF1,529,0,3
TROVE2,1796,0,3
LINGO1,1554,0,3
ATP5H,1246,0,3
PFKP,1678,0,3
LRFN5,2645,0,3
DGKZ,1759,0,3
OAT,2826,0,5
KIAA1841,2971,0,3
ANKDD1A,2899,0,3
LOC100996412,1609,0,3
FH,64,0,3
RPS12,2309,0,2
ANKRD34A,1143,0,3
INPP1,2970,0,3
CNOT7,2179,0,3
LINC00577,2785,0,3
RPL9,2800,0,6
RPPH1,2945,0,3
EIF4A2,2355,0,2
EGR4,1681,0,3
DAD1,1559,0,3
LOC283588,2551,0,3
FAM102B,24,0,3
CXADR,787,0,3
